CLOUD ID1	CLOUD ID2	y1	y2	yc	yBliss	yLoewe
CLOUD059	CLOUD169	1.662962311	52.14382245	49.51968504	0.529396526	99
CLOUD059	CLOUD166	1.662962311	39.13122131	68.93284872	0.401434462	98.1
CLOUD059	CLOUD164	1.662962311	36.73976992	47.32169457	0.377917637	97.9
CLOUD117	CLOUD188	99.94879672	1.596485175	100	0.999496142	2.9
CLOUD117	CLOUD180	99.94879672	94.77996018	100	0.999973272	2.9
CLOUD117	CLOUD184	99.94879672	0	100	0.999487967	12.2
CLOUD184	CLOUD229	0	0.294050343	7.088252314	0.002940503	92.4
CLOUD193	CLOUD215	96.73717693	17.3356167	100	0.973028074	96.8
CLOUD193	CLOUD213	96.73717693	45.94459407	97.44128619	0.982362677	97
CLOUD113	CLOUD031	0.202713617	36.39400064	41.54708214	0.365229387	83.8
CLOUD089	CLOUD222	80.21460332	0	62.55692014	0.802146033	22
CLOUD199	CLOUD102	100	11.69030422	84.83061993	1	67.4
CLOUD166	CLOUD083	39.13122131	26.61512503	0	0.553315229	98.1
CLOUD166	CLOUD089	39.13122131	80.21460332	72.05630157	0.879568707	22.4
CLOUD259	CLOUD264	96.22080761	36.36300704	100	0.975950356	97.6
CLOUD115	CLOUD243	99.78243983	84.97484141	98.29628091	0.999673112	93.4
CLOUD169	CLOUD171	52.14382245	0.32239215	26.77137088	0.52298107	97.7
CLOUD169	CLOUD173	52.14382245	26.96680805	84.00061164	0.65049106	97.3
CLOUD166	CLOUD256	39.13122131	0	22.0976495	0.391312213	98.1
CLOUD057	CLOUD053	100	99.99187369	100	1	1.9
CLOUD173	CLOUD256	26.96680805	0	92.81241492	0.26966808	97.3
CLOUD173	CLOUD259	26.96680805	96.22080761	100	0.972399352	97.2
CLOUD049	CLOUD213	0.017271008	45.94459407	71.10627888	0.4595393	99.8
CLOUD049	CLOUD215	0.017271008	17.3356167	15.95039758	0.173498937	98.3
CLOUD173	CLOUD249	26.96680805	0	0	0.26966808	97.3
CLOUD234	CLOUD166	26.35059193	39.13122131	36.62280634	0.551705048	98.1
CLOUD234	CLOUD169	26.35059193	52.14382245	66.64578011	0.647542085	98.5
CLOUD203	CLOUD031	24.35133625	36.39400064	24.3285981	0.518829114	96.8
CLOUD102	CLOUD049	11.69030422	0.017271008	9.366844787	0.117055562	62.9
CLOUD188	CLOUD256	1.596485175	0	8.862002768	0.015964852	98.9
CLOUD209	CLOUD229	99.87921859	0.294050343	100	0.998795737	2.4
CLOUD215	CLOUD114	17.3356167	84.27757776	100	0.870031566	3.5
CLOUD243	CLOUD113	84.97484141	0.202713617	100	0.850052995	89.4
CLOUD143	CLOUD213	89.25430294	45.94459407	96.77133836	0.941913698	4.7
CLOUD049	CLOUD207	0.017271008	0	4.59894628	0.00017271	99.5
CLOUD129	CLOUD243	100	84.97484141	100	1	95.6
CLOUD128	CLOUD103	10.62896364	85.39038766	98.88544605	0.86943238	76.5
CLOUD059	CLOUD113	1.662962311	0.202713617	0	0.018623049	91.6
CLOUD102	CLOUD203	11.69030422	24.35133625	76.1689823	0.331948952	67.4
CLOUD196	CLOUD025	71.74865513	2.150875492	80.35916037	0.723563064	59.6
CLOUD164	CLOUD190	36.73976992	17.11103228	0.046924124	0.475642483	97.9
CLOUD083	CLOUD031	26.61512503	36.39400064	82.66619973	0.533228169	98.3
CLOUD112	CLOUD229	96.94297546	0.294050343	95.51230783	0.969519646	99.3
CLOUD103	CLOUD264	85.39038766	36.36300704	100	0.90702882	87.8
CLOUD031	CLOUD071	36.39400064	11.44575694	57.28532372	0.436741887	97.7
CLOUD122	CLOUD166	58.96658998	39.13122131	89.20579651	0.750234645	97
CLOUD122	CLOUD164	58.96658998	36.73976992	93.82550189	0.740421704	97
CLOUD180	CLOUD264	94.77996018	36.36300704	100	0.966781236	99.5
CLOUD250	CLOUD112	2.964857381	96.94297546	100	0.970336119	99
CLOUD250	CLOUD117	2.964857381	99.94879672	100	0.999503148	2.7
CLOUD250	CLOUD115	2.964857381	99.78243983	100	0.997888902	91.3
CLOUD232	CLOUD025	50.0790699	2.150875492	100	0.511528069	95
CLOUD229	CLOUD188	0.294050343	1.596485175	43.05391935	0.01885841	98.9
CLOUD215	CLOUD025	17.3356167	2.150875492	0.922902172	0.191136247	98.3
CLOUD222	CLOUD203	0	24.35133625	29.70577074	0.243513362	90.9
CLOUD071	CLOUD190	11.44575694	17.11103228	100	0.265983021	99.3
CLOUD071	CLOUD196	11.44575694	71.74865513	58.50438655	0.749822354	59.6
CLOUD071	CLOUD222	11.44575694	0	30.15493341	0.114457569	90.6
CLOUD264	CLOUD188	36.36300704	1.596485175	51.64259417	0.373789622	98.9
CLOUD171	CLOUD250	0.32239215	2.964857381	0	0.032776911	97.7
CLOUD128	CLOUD222	10.62896364	0	33.313415	0.106289636	84.3
CLOUD104	CLOUD049	98.44403556	0.017271008	100	0.984443043	2.5
CLOUD165	CLOUD171	100	0.32239215	96.94519544	1	57.8
CLOUD243	CLOUD199	84.97484141	100	100	1	96.8
CLOUD243	CLOUD190	84.97484141	17.11103228	0	0.875458011	98.3
CLOUD243	CLOUD196	84.97484141	71.74865513	100	0.957551906	59.6
CLOUD049	CLOUD057	0.017271008	100	100	1	4.2
CLOUD199	CLOUD059	100	1.662962311	100	1	96.9
CLOUD180	CLOUD209	94.77996018	99.87921859	100	0.999936952	2.4
CLOUD180	CLOUD203	94.77996018	24.35133625	100	0.960511096	98.6
CLOUD207	CLOUD203	0	24.35133625	10.25991564	0.243513362	98.6
CLOUD088	CLOUD213	0	45.94459407	73.17322956	0.459445941	98
CLOUD173	CLOUD199	26.96680805	100	100	1	96.9
CLOUD173	CLOUD193	26.96680805	96.73717693	100	0.976170562	96.6
CLOUD120	CLOUD024	35.48998063	98.72289447	100	0.99176139	1
CLOUD103	CLOUD179	85.39038766	98.65510327	96.35541031	0.998035158	90.6
CLOUD113	CLOUD143	0.202713617	89.25430294	0	0.892760859	14.7
CLOUD057	CLOUD103	100	85.39038766	100	1	4.3
CLOUD112	CLOUD232	96.94297546	50.0790699	100	0.984739049	95
CLOUD199	CLOUD215	100	17.3356167	95.56910405	1	96.9
CLOUD199	CLOUD213	100	45.94459407	100	1	96.9
CLOUD234	CLOUD143	26.35059193	89.25430294	100	0.920858577	4.7
CLOUD229	CLOUD232	0.294050343	50.0790699	74.13601872	0.502258626	95
CLOUD166	CLOUD171	39.13122131	0.32239215	78.21461347	0.393274575	97.7
CLOUD166	CLOUD173	39.13122131	26.96680805	22.19663164	0.55545588	97.3
CLOUD104	CLOUD203	98.44403556	24.35133625	97.28395007	0.988229337	4
CLOUD256	CLOUD234	0	26.35059193	0	0.263505919	98.5
CLOUD102	CLOUD120	11.69030422	35.48998063	16.39038276	0.430313981	67
CLOUD180	CLOUD229	94.77996018	0.294050343	94.77481961	0.947953097	99.3
CLOUD025	CLOUD164	2.150875492	36.73976992	78.44865764	0.381004187	97.9
CLOUD025	CLOUD166	2.150875492	39.13122131	66.5023404	0.404404329	98.1
CLOUD025	CLOUD169	2.150875492	52.14382245	78.2620414	0.531731492	99
CLOUD120	CLOUD053	35.48998063	99.99187369	94.02093809	0.999947577	1.9
CLOUD071	CLOUD115	11.44575694	99.78243983	100	0.998073412	93.4
CLOUD071	CLOUD117	11.44575694	99.94879672	100	0.999546573	50.9
CLOUD114	CLOUD059	84.27757776	1.662962311	100	0.845390357	3.5
CLOUD203	CLOUD143	24.35133625	89.25430294	86.22680803	0.918710238	4.7
CLOUD179	CLOUD165	98.65510327	100	94.43699995	1	58.2
CLOUD232	CLOUD213	50.0790699	45.94459407	42.49578415	0.730150386	95
CLOUD232	CLOUD215	50.0790699	17.3356167	0	0.58733171	95
CLOUD213	CLOUD215	45.94459407	17.3356167	51.77383716	0.55315432	98.3
CLOUD114	CLOUD213	84.27757776	45.94459407	100	0.915011808	3.5
CLOUD179	CLOUD207	98.65510327	0	100	0.986551033	98.9
CLOUD179	CLOUD209	98.65510327	99.87921859	99.95638901	0.999983756	2.4
CLOUD112	CLOUD222	96.94297546	0	98.91826888	0.969429755	89.8
CLOUD259	CLOUD232	96.22080761	50.0790699	100	0.98113392	94.9
CLOUD059	CLOUD259	1.662962311	96.22080761	96.89599403	0.962836542	97.9
CLOUD190	CLOUD222	17.11103228	0	0	0.171110323	92.7
CLOUD190	CLOUD229	17.11103228	0.294050343	87.11606415	0.173547676	99.3
CLOUD025	CLOUD088	2.150875492	0	24.67689822	0.021508755	98
CLOUD025	CLOUD089	2.150875492	80.21460332	69.13899079	0.806401626	22.4
CLOUD025	CLOUD083	2.150875492	26.61512503	54.70481068	0.281935423	99
CLOUD243	CLOUD264	84.97484141	36.36300704	100	0.904384409	98.2
CLOUD115	CLOUD165	99.78243983	100	100	1	44.6
CLOUD115	CLOUD164	99.78243983	36.73976992	99.81983146	0.998623709	92.8
CLOUD232	CLOUD264	50.0790699	36.36300704	0	0.682318212	95
CLOUD256	CLOUD259	0	96.22080761	100	0.962208076	97.4
CLOUD088	CLOUD166	0	39.13122131	54.96654994	0.391312213	98
CLOUD213	CLOUD222	45.94459407	0	70.72744513	0.459445941	92.5
CLOUD213	CLOUD229	45.94459407	0.294050343	59.63475831	0.461035442	99.3
CLOUD057	CLOUD188	100	1.596485175	100	1	4.9
CLOUD057	CLOUD180	100	94.77996018	100	1	4.9
CLOUD057	CLOUD184	100	0	100	1	12.2
CLOUD083	CLOUD229	26.61512503	0.294050343	100	0.268309135	99
CLOUD083	CLOUD222	26.61512503	0	100	0.26615125	91.9
CLOUD232	CLOUD031	50.0790699	36.39400064	39.16553213	0.682472935	94.9
CLOUD166	CLOUD243	39.13122131	84.97484141	100	0.908543695	98.1
CLOUD222	CLOUD115	0	99.78243983	100	0.997824398	83.3
CLOUD057	CLOUD120	100	35.48998063	100	1	4.8
CLOUD165	CLOUD234	100	26.35059193	100	1	58.3
CLOUD165	CLOUD232	100	50.0790699	97.53219561	1	57.8
CLOUD115	CLOUD089	99.78243983	80.21460332	100	0.999569549	21.2
CLOUD193	CLOUD128	96.73717693	10.62896364	100	0.970839812	84.6
CLOUD059	CLOUD193	1.662962311	96.73717693	100	0.967914365	97.1
CLOUD259	CLOUD113	96.22080761	0.202713617	100	0.962284686	84.7
CLOUD184	CLOUD215	0	17.3356167	62.12536695	0.173356167	92
CLOUD193	CLOUD243	96.73717693	84.97484141	100	0.995097557	94.8
CLOUD229	CLOUD222	0.294050343	0	41.8682887	0.002940503	92.7
CLOUD049	CLOUD129	0.017271008	100	100	1	95.7
CLOUD259	CLOUD102	96.22080761	11.69030422	31.22753459	0.966626067	64.1
CLOUD229	CLOUD024	0.294050343	98.72289447	98.83837567	0.987266498	1
CLOUD232	CLOUD059	50.0790699	1.662962311	4.098721904	0.509092361	95
CLOUD113	CLOUD234	0.202713617	26.35059193	7.34845181	0.264998893	91.5
CLOUD112	CLOUD071	96.94297546	11.44575694	98.45228897	0.972928751	99.3
CLOUD102	CLOUD234	11.69030422	26.35059193	13.00043369	0.349604318	69
CLOUD222	CLOUD196	0	71.74865513	89.29773341	0.717486551	59.6
CLOUD049	CLOUD179	0.017271008	98.65510327	100	0.986553355	98.9
CLOUD071	CLOUD025	11.44575694	2.150875492	0	0.133504485	99.1
CLOUD169	CLOUD179	52.14382245	98.65510327	100	0.993563838	98.9
CLOUD128	CLOUD190	10.62896364	17.11103228	78.47135517	0.259212705	93.6
CLOUD128	CLOUD199	10.62896364	100	100	1	92.1
CLOUD256	CLOUD113	0	0.202713617	100	0.002027136	88.6
CLOUD059	CLOUD117	1.662962311	99.94879672	99.25173462	0.999496482	2.9
CLOUD059	CLOUD115	1.662962311	99.78243983	100	0.997860578	95.4
CLOUD190	CLOUD184	17.11103228	0	23.37182885	0.171110323	92.4
CLOUD114	CLOUD103	84.27757776	85.39038766	100	0.977030151	3.3
CLOUD114	CLOUD104	84.27757776	98.44403556	72.90718324	0.997553647	2.7
CLOUD117	CLOUD222	99.94879672	0	100	0.999487967	4.8
CLOUD117	CLOUD229	99.94879672	0.294050343	94.04004491	0.999489473	2.9
CLOUD103	CLOUD234	85.39038766	26.35059193	100	0.89240107	90.5
CLOUD164	CLOUD229	36.73976992	0.294050343	4.275377089	0.369257868	97.9
CLOUD188	CLOUD209	1.596485175	99.87921859	100	0.998811468	2.4
CLOUD053	CLOUD243	99.99187369	84.97484141	100	0.99998779	1.9
CLOUD234	CLOUD024	26.35059193	98.72289447	100	0.990594193	1
CLOUD213	CLOUD184	45.94459407	0	49.22736289	0.459445941	92
CLOUD213	CLOUD180	45.94459407	94.77996018	100	0.971782863	99.6
CLOUD031	CLOUD249	36.39400064	0	72.35775093	0.363940006	98.6
CLOUD264	CLOUD203	36.36300704	24.35133625	0	0.518594652	98.5
CLOUD171	CLOUD207	0.32239215	0	24.00011084	0.003223921	97.7
CLOUD173	CLOUD203	26.96680805	24.35133625	84.13694744	0.447513662	97.3
CLOUD049	CLOUD243	0.017271008	84.97484141	41.01177497	0.849774364	98
CLOUD128	CLOUD259	10.62896364	96.22080761	100	0.966224966	89.2
CLOUD128	CLOUD256	10.62896364	0	35.93416087	0.106289636	91.9
CLOUD122	CLOUD114	58.96658998	84.27757776	100	0.93548554	3.5
CLOUD234	CLOUD259	26.35059193	96.22080761	100	0.972166472	97.6
CLOUD243	CLOUD164	84.97484141	36.73976992	100	0.904950501	96.8
CLOUD143	CLOUD179	89.25430294	98.65510327	100	0.998554815	4.7
CLOUD129	CLOUD213	100	45.94459407	83.89597503	1	96.1
CLOUD024	CLOUD115	98.72289447	99.78243983	100	0.999972215	1
CLOUD024	CLOUD112	98.72289447	96.94297546	100	0.999609586	1
CLOUD057	CLOUD232	100	50.0790699	97.42637064	1	4.9
CLOUD088	CLOUD264	0	36.36300704	17.90325599	0.36363007	98
CLOUD120	CLOUD166	35.48998063	39.13122131	99.1856888	0.607335391	98.1
CLOUD190	CLOUD104	17.11103228	98.44403556	100	0.987102771	1.8
CLOUD190	CLOUD102	17.11103228	11.69030422	33.27778017	0.268010048	69.2
CLOUD190	CLOUD103	17.11103228	85.39038766	100	0.878902431	91.1
CLOUD209	CLOUD193	99.87921859	96.73717693	100	0.999960591	2.4
CLOUD114	CLOUD180	84.27757776	94.77996018	93.10917523	0.991792833	3.5
CLOUD129	CLOUD025	100	2.150875492	100	1	96.1
CLOUD031	CLOUD088	36.39400064	0	38.55913004	0.363940006	97.4
CLOUD250	CLOUD169	2.964857381	52.14382245	33.48435918	0.535626899	98.8
CLOUD102	CLOUD179	11.69030422	98.65510327	84.96666818	0.988123258	68.9
CLOUD102	CLOUD173	11.69030422	26.96680805	65.19203489	0.355046104	68.9
CLOUD102	CLOUD171	11.69030422	0.32239215	15.60220381	0.119750077	68.8
CLOUD196	CLOUD249	71.74865513	0	71.41765829	0.717486551	59.6
CLOUD222	CLOUD259	0	96.22080761	93.7952577	0.962208076	88.1
CLOUD222	CLOUD256	0	0	22.67780801	0	90.8
CLOUD222	CLOUD250	0	2.964857381	21.02398984	0.029648574	89.2
CLOUD232	CLOUD129	50.0790699	100	100	1	94.9
CLOUD232	CLOUD128	50.0790699	10.62896364	97.66733018	0.553851474	92.7
CLOUD213	CLOUD102	45.94459407	11.69030422	60.51604218	0.522638355	69
CLOUD264	CLOUD173	36.36300704	26.96680805	64.07793385	0.535238728	97.3
CLOUD053	CLOUD165	99.99187369	100	100	1	2.3
CLOUD053	CLOUD166	99.99187369	39.13122131	100	0.999950536	1.9
CLOUD114	CLOUD229	84.27757776	0.294050343	7.40851085	0.843238096	3.5
CLOUD114	CLOUD222	84.27757776	0	100	0.842775778	4.8
CLOUD143	CLOUD083	89.25430294	26.61512503	21.09287515	0.921142837	29.4
CLOUD129	CLOUD180	100	94.77996018	100	1	96.1
CLOUD143	CLOUD088	89.25430294	0	0	0.892543029	57.2
CLOUD129	CLOUD184	100	0	100	1	87.3
CLOUD031	CLOUD164	36.39400064	36.73976992	79.39965131	0.597626985	95.7
CLOUD031	CLOUD165	36.39400064	100	100	1	54.2
CLOUD031	CLOUD166	36.39400064	39.13122131	56.16505148	0.61283805	98.1
CLOUD103	CLOUD083	85.39038766	26.61512503	20.45571299	0.892787543	88.8
CLOUD103	CLOUD088	85.39038766	0	100	0.853903877	83.7
CLOUD259	CLOUD207	96.22080761	0	100	0.962208076	97.8
CLOUD215	CLOUD249	17.3356167	0	87.23659134	0.173356167	98.3
CLOUD122	CLOUD193	58.96658998	96.73717693	100	0.986611524	96.9
CLOUD122	CLOUD190	58.96658998	17.11103228	100	0.6598783	97
CLOUD122	CLOUD196	58.96658998	71.74865513	84.74744961	0.884075098	59.6
CLOUD243	CLOUD256	84.97484141	0	92.3188801	0.849748414	98.1
CLOUD243	CLOUD259	84.97484141	96.22080761	100	0.994321704	96.5
CLOUD169	CLOUD089	52.14382245	80.21460332	100	0.905314654	22.4
CLOUD169	CLOUD088	52.14382245	0	0	0.521438225	98
CLOUD199	CLOUD088	100	0	100	1	96.8
CLOUD199	CLOUD083	100	26.61512503	100	1	96.9
CLOUD024	CLOUD190	98.72289447	17.11103228	100	0.989414204	1
CLOUD031	CLOUD207	36.39400064	0	42.89505559	0.363940006	98.4
CLOUD103	CLOUD129	85.39038766	100	96.94319165	1	84.1
CLOUD113	CLOUD112	0.202713617	96.94297546	100	0.969491725	86.6
CLOUD057	CLOUD173	100	26.96680805	100	1	4.9
CLOUD199	CLOUD249	100	0	76.44585129	1	96.9
CLOUD234	CLOUD115	26.35059193	99.78243983	98.99540385	0.998397682	95.2
CLOUD222	CLOUD143	0	89.25430294	20.8678587	0.892543029	4.8
CLOUD165	CLOUD243	100	84.97484141	100	1	56.7
CLOUD143	CLOUD232	89.25430294	50.0790699	16.56920078	0.946356481	4.7
CLOUD128	CLOUD129	10.62896364	100	100	1	90.3
CLOUD184	CLOUD122	0	58.96658998	0	0.5896659	91.7
CLOUD024	CLOUD250	98.72289447	2.964857381	100	0.987607588	1
CLOUD250	CLOUD256	2.964857381	0	0	0.029648574	99.1
CLOUD089	CLOUD128	80.21460332	10.62896364	68.27433663	0.823175859	32.9
CLOUD089	CLOUD122	80.21460332	58.96658998	100	0.918813771	22.2
CLOUD089	CLOUD120	80.21460332	35.48998063	50.29935083	0.872364368	22.2
CLOUD120	CLOUD199	35.48998063	100	100	1	96.8
CLOUD117	CLOUD122	99.94879672	58.96658998	99.46699505	0.999789895	2.7
CLOUD117	CLOUD120	99.94879672	35.48998063	93.85376682	0.999669688	2.8
CLOUD117	CLOUD128	99.94879672	10.62896364	100	0.999542391	32.9
CLOUD071	CLOUD143	11.44575694	89.25430294	0	0.904842293	50.9
CLOUD229	CLOUD215	0.294050343	17.3356167	63.5844681	0.175786916	98.3
CLOUD089	CLOUD243	80.21460332	84.97484141	74.80166027	0.970272128	22.4
CLOUD203	CLOUD115	24.35133625	99.78243983	95.98700084	0.998354186	93.3
CLOUD199	CLOUD164	100	36.73976992	100	1	96.6
CLOUD199	CLOUD166	100	39.13122131	94.47155019	1	96.9
CLOUD104	CLOUD103	98.44403556	85.39038766	100	0.997726796	1.7
CLOUD232	CLOUD249	50.0790699	0	0	0.500790699	95
CLOUD232	CLOUD243	50.0790699	84.97484141	80.75436244	0.924993011	95
CLOUD071	CLOUD059	11.44575694	1.662962311	16.33743039	0.129183806	99.4
CLOUD169	CLOUD243	52.14382245	84.97484141	94.58631919	0.928095334	98.1
CLOUD203	CLOUD256	24.35133625	0	0	0.243513362	98.4
CLOUD184	CLOUD083	0	26.61512503	88.16721672	0.26615125	90.9
CLOUD229	CLOUD059	0.294050343	1.662962311	0	0.019521227	99.3
CLOUD229	CLOUD053	0.294050343	99.99187369	99.41301775	0.999918976	1.9
CLOUD171	CLOUD103	0.32239215	85.39038766	95.514304	0.854374879	90.6
CLOUD089	CLOUD083	80.21460332	26.61512503	77.144964	0.854805114	29.4
CLOUD122	CLOUD264	58.96658998	36.36300704	77.90058745	0.738875718	97
CLOUD190	CLOUD207	17.11103228	0	0	0.171110323	99.3
CLOUD128	CLOUD188	10.62896364	1.596485175	7.011019908	0.12055759	93.6
CLOUD188	CLOUD103	1.596485175	85.39038766	0	0.85623628	91.1
CLOUD207	CLOUD184	0	0	5.599497728	0	91.7
CLOUD207	CLOUD188	0	1.596485175	10.38593821	0.015964852	98.9
CLOUD113	CLOUD193	0.202713617	96.73717693	100	0.967437911	76.4
CLOUD083	CLOUD259	26.61512503	96.22080761	100	0.972266444	97.7
CLOUD059	CLOUD129	1.662962311	100	100	1	96.1
CLOUD115	CLOUD166	99.78243983	39.13122131	100	0.998675738	95.5
CLOUD234	CLOUD199	26.35059193	100	100	1	96.9
CLOUD234	CLOUD196	26.35059193	71.74865513	67.73580498	0.791930517	59.6
CLOUD234	CLOUD193	26.35059193	96.73717693	100	0.975969501	96.8
CLOUD025	CLOUD229	2.150875492	0.294050343	12.6566082	0.024386012	99.1
CLOUD025	CLOUD222	2.150875492	0	15.85855457	0.021508755	92.6
CLOUD213	CLOUD089	45.94459407	80.21460332	43.70528234	0.893049235	22.4
CLOUD259	CLOUD088	96.22080761	0	91.24421454	0.962208076	97.1
CLOUD112	CLOUD243	96.94297546	84.97484141	100	0.995406772	98
CLOUD184	CLOUD249	0	0	12.02690111	0	92.3
CLOUD120	CLOUD229	35.48998063	0.294050343	0	0.356796726	99
CLOUD193	CLOUD232	96.73717693	50.0790699	94.76214231	0.983711684	94.5
CLOUD083	CLOUD193	26.61512503	96.73717693	100	0.976055814	96.7
CLOUD164	CLOUD256	36.73976992	0	71.37145246	0.367397699	97.5
CLOUD164	CLOUD250	36.73976992	2.964857381	51.77282906	0.386153455	96.6
CLOUD104	CLOUD188	98.44403556	1.596485175	100	0.984688763	1.8
CLOUD104	CLOUD180	98.44403556	94.77996018	100	0.99918778	1.8
CLOUD104	CLOUD184	98.44403556	0	99.6797747	0.984440356	12.2
CLOUD165	CLOUD059	100	1.662962311	100	1	58.1
CLOUD049	CLOUD173	0.017271008	26.96680805	9.558677986	0.269794216	97.3
CLOUD179	CLOUD184	98.65510327	0	100	0.986551033	92.1
CLOUD259	CLOUD171	96.22080761	0.32239215	68.87376818	0.962329914	97.7
CLOUD188	CLOUD259	1.596485175	96.22080761	100	0.962811419	97.9
CLOUD188	CLOUD250	1.596485175	2.964857381	0.664203784	0.04514009	98.9
CLOUD171	CLOUD180	0.32239215	94.77996018	100	0.947967892	97.7
CLOUD171	CLOUD184	0.32239215	0	0	0.003223921	92.1
CLOUD209	CLOUD049	99.87921859	0.017271008	100	0.998792395	2.5
CLOUD173	CLOUD232	26.96680805	50.0790699	100	0.635411513	95
CLOUD049	CLOUD234	0.017271008	26.35059193	79.57894409	0.263633119	98.5
CLOUD103	CLOUD053	85.39038766	99.99187369	100	0.999988128	1.9
CLOUD103	CLOUD059	85.39038766	1.662962311	100	0.8563334	90.6
CLOUD188	CLOUD184	1.596485175	0	0	0.015964852	92.4
CLOUD234	CLOUD203	26.35059193	24.35133625	19.91131248	0.442852069	98.3
CLOUD234	CLOUD207	26.35059193	0	9.009430502	0.263505919	98.5
CLOUD180	CLOUD103	94.77996018	85.39038766	100	0.992373724	91.1
CLOUD256	CLOUD088	0	0	14.17189523	0	98
CLOUD256	CLOUD083	0	26.61512503	96.82885271	0.26615125	99
CLOUD057	CLOUD203	100	24.35133625	100	1	4.9
CLOUD171	CLOUD025	0.32239215	2.150875492	10.54520978	0.024663334	97.7
CLOUD234	CLOUD089	26.35059193	80.21460332	96.00627968	0.854281725	22.4
CLOUD102	CLOUD264	11.69030422	36.36300704	56.76832308	0.438023651	67.1
CLOUD243	CLOUD117	84.97484141	99.94879672	100	0.999923066	2.8
CLOUD083	CLOUD059	26.61512503	1.662962311	55.36294602	0.278354878	99
CLOUD169	CLOUD122	52.14382245	58.96658998	100	0.803629784	97
CLOUD169	CLOUD120	52.14382245	35.48998063	53.43042649	0.691279706	98.7
CLOUD169	CLOUD128	52.14382245	10.62896364	7.188976378	0.572304382	93.1
CLOUD049	CLOUD059	0.017271008	1.662962311	4.85123503	0.016799461	99.5
CLOUD264	CLOUD049	36.36300704	0.017271008	50.29242377	0.363739978	99.5
CLOUD103	CLOUD243	85.39038766	84.97484141	100	0.978048826	87.6
CLOUD259	CLOUD049	96.22080761	0.017271008	97.35847408	0.962214603	97.1
CLOUD112	CLOUD169	96.94297546	52.14382245	100	0.985370249	99
CLOUD112	CLOUD164	96.94297546	36.73976992	100	0.980661192	97.3
CLOUD112	CLOUD166	96.94297546	39.13122131	100	0.981392265	98.1
CLOUD031	CLOUD059	36.39400064	1.662962311	63.52511139	0.374517444	98.5
CLOUD083	CLOUD115	26.61512503	99.78243983	94.29040528	0.998403437	94.8
CLOUD083	CLOUD117	26.61512503	99.94879672	100	0.999624245	29.4
CLOUD083	CLOUD112	26.61512503	96.94297546	100	0.977566064	99
CLOUD102	CLOUD180	11.69030422	94.77996018	100	0.953901987	69.2
CLOUD102	CLOUD184	11.69030422	0	49.63563933	0.116903042	58
CLOUD102	CLOUD188	11.69030422	1.596485175	0	0.131001554	69.2
CLOUD222	CLOUD264	0	36.36300704	41.77245281	0.36363007	91.5
CLOUD071	CLOUD243	11.44575694	84.97484141	100	0.866945845	98.1
CLOUD031	CLOUD215	36.39400064	17.3356167	38.38267253	0.474204929	97.9
CLOUD031	CLOUD213	36.39400064	45.94459407	83.47013741	0.656175188	98.3
CLOUD207	CLOUD232	0	50.0790699	33.50334667	0.500790699	95
CLOUD117	CLOUD088	99.94879672	0	100	0.999487967	57.2
CLOUD059	CLOUD234	1.662962311	26.35059193	0	0.275753538	98.5
CLOUD128	CLOUD203	10.62896364	24.35133625	6.086119051	0.323920052	91.9
CLOUD164	CLOUD196	36.73976992	71.74865513	94.70356343	0.821281342	59.6
CLOUD122	CLOUD165	58.96658998	100	100	1	56.8
CLOUD103	CLOUD166	85.39038766	39.13122131	100	0.911073074	90.8
CLOUD103	CLOUD164	85.39038766	36.73976992	89.0332463	0.907579256	87.7
CLOUD199	CLOUD071	100	11.44575694	94.73092303	1	96.8
CLOUD088	CLOUD188	0	1.596485175	34.61762746	0.015964852	98
CLOUD088	CLOUD184	0	0	0	0	87.8
CLOUD207	CLOUD222	0	0	0	0	92.3
CLOUD196	CLOUD083	71.74865513	26.61512503	100	0.792677859	59.6
CLOUD114	CLOUD179	84.27757776	98.65510327	100	0.997885497	3.5
CLOUD113	CLOUD166	0.202713617	39.13122131	100	0.392546106	91.7
CLOUD113	CLOUD165	0.202713617	100	100	1	43.1
CLOUD113	CLOUD164	0.202713617	36.73976992	50.84159969	0.36868007	89.3
CLOUD264	CLOUD031	36.36300704	36.39400064	93.22624991	0.595230547	98
CLOUD057	CLOUD129	100	100	100	1	4.8
CLOUD057	CLOUD122	100	58.96658998	70.47064896	1	4.8
CLOUD249	CLOUD259	0	96.22080761	88.84733728	0.962208076	97.9
CLOUD234	CLOUD128	26.35059193	10.62896364	0	0.341787607	93.4
CLOUD234	CLOUD122	26.35059193	58.96658998	53.54030602	0.697791364	97
CLOUD222	CLOUD171	0	0.32239215	20.44330393	0.003223921	92.6
CLOUD166	CLOUD193	39.13122131	96.73717693	100	0.980139594	97.2
CLOUD166	CLOUD190	39.13122131	17.11103228	0	0.495464977	98.1
CLOUD129	CLOUD171	100	0.32239215	100	1	96.1
CLOUD143	CLOUD243	89.25430294	84.97484141	93.27420669	0.98385442	4.7
CLOUD122	CLOUD049	58.96658998	0.017271008	73.74102349	0.589736769	97
CLOUD193	CLOUD143	96.73717693	89.25430294	99.80611638	0.996493869	3.5
CLOUD229	CLOUD128	0.294050343	10.62896364	0	0.108917595	93.6
CLOUD215	CLOUD083	17.3356167	26.61512503	100	0.393368457	98.3
CLOUD089	CLOUD171	80.21460332	0.32239215	45.74295847	0.802783899	22.3
