name	drugA	drugB	concA	concB	hsa
186	92	839	5	400	-2e-04
186	92	1530	0	0	0
186	92	1530	5	0	0
186	92	1530	0	400	0
186	92	1530	5	400	0.00026
186	92	448	0	0	0
186	92	448	5	0	0
186	92	448	0	400	0
186	92	448	5	400	-0.00024
186	92	815	0	0	0
186	92	815	5	0	0
186	92	815	0	400	0
186	92	815	5	400	-0.00049
186	92	458	0	0	0
186	92	458	5	0	0
186	92	458	0	400	0
186	92	458	5	400	-0.00058
186	92	538	0	0	0
186	92	538	5	0	0
186	92	538	0	400	0
186	92	538	5	400	-0.00018
186	92	969	0	0	0
186	92	969	5	0	0
186	92	969	0	400	0
186	92	969	5	400	-0.00026
186	92	1281	0	0	0
186	92	1281	5	0	0
186	92	1281	0	400	0
186	92	1281	5	400	-0.00032
186	92	617	0	0	0
186	92	617	5	0	0
186	92	617	0	400	0
186	92	617	5	400	-0.00029
186	92	1572	0	0	0
186	92	1572	5	0	0
186	92	1572	0	400	0
186	92	1572	5	400	-6.00000000000001e-05
186	92	1639	0	0	0
186	92	1639	5	0	0
186	92	1639	0	400	0
186	92	1639	5	400	-0.00038
186	92	1036	0	0	0
186	92	1036	5	0	0
186	92	1036	0	400	0
186	92	1036	5	400	0.00038
186	92	1131	0	0	0
186	92	1131	5	0	0
186	92	1131	0	400	0
186	92	1131	5	400	-9e-04
186	92	855	0	0	0
186	92	855	5	0	0
186	92	855	0	400	0
186	92	855	5	400	-6.00000000000001e-05
186	92	1740	0	0	0
186	92	1740	5	0	0
186	92	1740	0	400	0
186	92	1740	5	400	-0.00068
186	92	1429	0	0	0
186	92	1429	5	0	0
186	92	1429	0	400	0
186	92	1429	5	400	-0.00011
186	92	1856	0	0	0
186	92	1856	5	0	0
186	92	1856	0	400	0
186	92	1856	5	400	-0.00026
186	92	627	0	0	0
186	92	627	5	0	0
186	92	627	0	400	0
186	92	627	5	400	3e-04
186	92	1754	0	0	0
186	92	1754	5	0	0
186	92	1754	0	400	0
186	92	1754	5	400	-0.00031
186	92	601	0	0	0
186	92	601	5	0	0
186	92	601	0	400	0
186	92	601	5	400	-0.00205
186	92	976	0	0	0
186	92	976	5	0	0
186	92	976	0	400	0
186	92	976	5	400	4e-05
186	92	509	0	0	0
186	92	509	5	0	0
186	92	509	0	400	0
186	92	509	5	400	-0.00103
186	92	1092	0	0	0
186	92	1092	5	0	0
186	92	1092	0	400	0
186	92	1092	5	400	-0.00062
186	92	1084	0	0	0
186	92	1084	5	0	0
186	92	1084	0	400	0
186	92	1084	5	400	0.00018
186	92	453	0	0	0
186	92	453	5	0	0
186	92	453	0	400	0
186	92	453	5	400	-0.00034
186	92	1501	0	0	0
186	92	1501	5	0	0
186	92	1501	0	400	0
186	92	1501	5	400	-0.00034
186	92	1896	0	0	0
186	92	1896	5	0	0
186	92	1896	0	400	0
186	92	1896	5	400	-0.00021
186	92	1442	0	0	0
186	92	1442	5	0	0
186	92	1442	0	400	0
186	92	1442	5	400	0.00026
186	92	651	0	0	0
186	92	651	5	0	0
186	92	651	0	400	0
186	92	651	5	400	-0.00027
186	92	1296	0	0	0
186	92	1296	5	0	0
186	92	1296	0	400	0
186	92	1296	5	400	-0.00045
186	92	539	0	0	0
186	92	539	5	0	0
186	92	539	0	400	0
186	92	539	5	400	-0.00036
186	92	1944	0	0	0
186	92	1944	5	0	0
186	92	1944	0	400	0
186	92	1944	5	400	-2e-04
186	92	1711	0	0	0
186	92	1711	5	0	0
186	92	1711	0	400	0
186	92	1711	5	400	-0.00044
186	92	1869	0	0	0
186	92	1869	5	0	0
186	92	1869	0	400	0
186	92	1869	5	400	-0.00025
186	92	1940	0	0	0
186	92	1940	5	0	0
186	92	1940	0	400	0
186	92	1940	5	400	-0.00021
186	92	1432	0	0	0
186	92	1432	5	0	0
186	92	1432	0	400	0
186	92	1432	5	400	-0.00022
186	92	792	0	0	0
186	92	792	5	0	0
186	92	792	0	400	0
186	92	792	5	400	-0.00068
186	92	1642	0	0	0
186	92	1642	5	0	0
186	92	1642	0	400	0
186	92	1642	5	400	-0.00068
186	92	813	0	0	0
186	92	813	5	0	0
186	92	813	0	400	0
186	92	813	5	400	-5e-04
186	92	1898	0	0	0
186	92	1898	5	0	0
186	92	1898	0	400	0
186	92	1898	5	400	-0.00036
186	92	1584	0	0	0
186	92	1584	5	0	0
186	92	1584	0	400	0
186	92	1584	5	400	-5e-04
186	92	370	0	0	0
186	92	370	5	0	0
186	92	370	0	400	0
186	92	370	5	400	0.00066
186	92	1805	0	0	0
186	92	1805	5	0	0
186	92	1805	0	400	0
186	92	1805	5	400	8.00000000000001e-05
186	92	1152	0	0	0
186	92	1152	5	0	0
186	92	1152	0	400	0
186	92	1152	5	400	-0.00013
186	92	1029	0	0	0
186	92	1029	5	0	0
186	92	1029	0	400	0
186	92	1029	5	400	0.00021
186	92	1674	0	0	0
186	92	1674	5	0	0
186	92	1674	0	400	0
186	92	1674	5	400	-5e-05
186	92	1672	0	0	0
186	92	1672	5	0	0
186	92	1672	0	400	0
186	92	1672	5	400	0.00042
186	92	1180	0	0	0
186	92	1180	5	0	0
186	92	1180	0	400	0
186	92	1180	5	400	-0.00038
186	92	1618	0	0	0
186	92	1618	5	0	0
186	92	1618	0	400	0
186	92	1618	5	400	-0.00034
186	92	1673	0	0	0
186	92	1673	5	0	0
186	92	1673	0	400	0
186	92	1673	5	400	5e-04
186	92	1538	0	0	0
186	92	1538	5	0	0
186	92	1538	0	400	0
186	92	1538	5	400	-8.00000000000001e-05
186	92	1181	0	0	0
186	92	1181	5	0	0
186	92	1181	0	400	0
186	92	1181	5	400	-0.00079
186	92	1190	0	0	0
186	92	1190	5	0	0
186	92	1190	0	400	0
186	92	1190	5	400	0.00021
186	18	92	0	0	0
186	18	92	0	5	0
186	18	92	400	0	0
186	18	92	400	5	0.000770000000000001
186	92	1140	0	0	0
186	92	1140	5	0	0
186	92	1140	0	400	0
186	92	1140	5	400	-0.00026
186	92	663	0	0	0
186	92	663	5	0	0
186	92	663	0	400	0
186	92	663	5	400	-0.00058
186	92	1002	0	0	0
186	92	1002	5	0	0
186	92	1002	0	400	0
186	92	1002	5	400	-5e-05
186	92	459	0	0	0
186	92	459	5	0	0
186	92	459	0	400	0
186	92	459	5	400	-0.00025
186	92	702	0	0	0
186	92	702	5	0	0
186	92	702	0	400	0
186	92	702	5	400	-0.00032
186	92	695	0	0	0
186	92	695	5	0	0
186	92	695	0	400	0
186	92	695	5	400	-2e-05
186	92	1134	0	0	0
186	92	1134	5	0	0
186	92	1134	0	400	0
186	92	1134	5	400	-3e-04
186	92	1709	0	0	0
186	92	1709	5	0	0
186	92	1709	0	400	0
186	92	1709	5	400	0.00037
186	92	1576	0	0	0
186	92	1576	5	0	0
186	92	1576	0	400	0
186	92	1576	5	400	0.00081
186	92	748	0	0	0
186	92	748	5	0	0
186	92	748	0	400	0
186	92	748	5	400	-0.00046
186	92	1978	0	0	0
186	92	1978	5	0	0
186	92	1978	0	400	0
186	92	1978	5	400	-0.00046
186	92	1374	0	0	0
186	92	1374	5	0	0
186	92	1374	0	400	0
186	92	1374	5	400	-0.00086
186	92	464	0	0	0
186	92	464	5	0	0
186	92	464	0	400	0
186	92	464	5	400	0.00071
186	92	1444	0	0	0
186	92	1444	5	0	0
186	92	1444	0	400	0
186	92	1444	5	400	-0.00027
186	92	1403	0	0	0
186	92	1403	5	0	0
186	92	1403	0	400	0
186	92	1403	5	400	0.00056
186	92	1141	0	0	0
186	92	1141	5	0	0
186	92	1141	0	400	0
186	92	1141	5	400	-8e-04
186	92	460	0	0	0
186	92	460	5	0	0
186	92	460	0	400	0
186	92	460	5	400	-1e-05
186	92	1779	0	0	0
186	92	1779	5	0	0
186	92	1779	0	400	0
186	92	1779	5	400	-0.00083
186	92	1984	0	0	0
186	92	1984	5	0	0
186	92	1984	0	400	0
186	92	1984	5	400	-0.00067
186	92	1979	0	0	0
186	92	1979	5	0	0
186	92	1979	0	400	0
186	92	1979	5	400	1e-04
186	92	936	0	0	0
186	92	936	5	0	0
186	92	936	0	400	0
186	92	936	5	400	-0.00054
186	92	1065	0	0	0
186	92	1065	5	0	0
186	92	1065	0	400	0
186	92	1065	5	400	0.00067
186	92	644	0	0	0
186	92	644	5	0	0
186	92	644	0	400	0
186	92	644	5	400	-4e-05
186	92	1204	0	0	0
186	92	1204	5	0	0
186	92	1204	0	400	0
186	92	1204	5	400	0.00092
186	92	442	0	0	0
186	92	442	5	0	0
186	92	442	0	400	0
186	92	442	5	400	6.00000000000001e-05
186	92	1862	0	0	0
186	92	1862	5	0	0
186	92	1862	0	400	0
186	92	1862	5	400	-0.00034
186	92	1710	0	0	0
186	92	1710	5	0	0
186	92	1710	0	400	0
186	92	1710	5	400	-0.00018
186	92	869	0	0	0
186	92	869	5	0	0
186	92	869	0	400	0
186	92	869	5	400	-0.00061
186	92	1605	0	0	0
186	92	1605	5	0	0
186	92	1605	0	400	0
186	92	1605	5	400	-0.00048
186	92	1852	0	0	0
186	92	1852	5	0	0
186	92	1852	0	400	0
186	92	1852	5	400	-5e-04
186	92	1273	0	0	0
186	92	1273	5	0	0
186	92	1273	0	400	0
186	92	1273	5	400	0.00016
186	92	1517	0	0	0
186	92	1517	5	0	0
186	92	1517	0	400	0
186	92	1517	5	400	-0.00049
186	92	1172	0	0	0
186	92	1172	5	0	0
186	92	1172	0	400	0
186	92	1172	5	400	-0.00013
186	92	1518	0	0	0
186	92	1518	5	0	0
186	92	1518	0	400	0
186	92	1518	5	400	-0.00022
186	92	920	0	0	0
186	92	920	5	0	0
186	92	920	0	400	0
186	92	920	5	400	0.00016
186	92	1121	0	0	0
186	92	1121	5	0	0
186	92	1121	0	400	0
186	92	1121	5	400	-0.00026
186	92	1304	0	0	0
186	92	1304	5	0	0
186	92	1304	0	400	0
186	92	1304	5	400	2e-05
186	92	919	0	0	0
186	92	919	5	0	0
186	92	919	0	400	0
186	92	919	5	400	-0.00059
186	92	1520	0	0	0
186	92	1520	5	0	0
186	92	1520	0	400	0
186	92	1520	5	400	-0.00075
186	92	1360	0	0	0
186	92	1360	5	0	0
186	92	1360	0	400	0
186	92	1360	5	400	-0.00033
186	92	630	0	0	0
186	92	630	5	0	0
186	92	630	0	400	0
186	92	630	5	400	1e-05
186	92	765	0	0	0
186	92	765	5	0	0
186	92	765	0	400	0
186	92	765	5	400	-0.00089
186	92	616	0	0	0
186	92	616	5	0	0
186	92	616	0	400	0
186	92	616	5	400	-0.00069
186	92	1559	0	0	0
186	92	1559	5	0	0
186	92	1559	0	400	0
186	92	1559	5	400	-0.00016
186	92	1001	0	0	0
186	92	1001	5	0	0
186	92	1001	0	400	0
186	92	1001	5	400	-6e-04
186	92	634	0	0	0
186	92	634	5	0	0
186	92	634	0	400	0
186	92	634	5	400	-4e-05
186	92	1780	0	0	0
186	92	1780	5	0	0
186	92	1780	0	400	0
186	92	1780	5	400	-0.00077
186	92	825	0	0	0
186	92	825	5	0	0
186	92	825	0	400	0
186	92	825	5	400	2e-05
186	92	1744	0	0	0
186	92	1744	5	0	0
186	92	1744	0	400	0
186	92	1744	5	400	-0.00053
186	92	1830	0	0	0
186	92	1830	5	0	0
186	92	1830	0	400	0
186	92	1830	5	400	-0.00058
186	92	1860	0	0	0
186	92	1860	5	0	0
186	92	1860	0	400	0
186	92	1860	5	400	-0.00026
186	92	1723	0	0	0
186	92	1723	5	0	0
186	92	1723	0	400	0
186	92	1723	5	400	-0.00036
186	92	1637	0	0	0
186	92	1637	5	0	0
186	92	1637	0	400	0
186	92	1637	5	400	-5e-04
186	92	827	0	0	0
186	92	827	5	0	0
186	92	827	0	400	0
186	92	827	5	400	-8.00000000000001e-05
186	92	1366	0	0	0
186	92	1366	5	0	0
186	92	1366	0	400	0
186	92	1366	5	400	-8e-04
186	92	1838	0	0	0
186	92	1838	5	0	0
186	92	1838	0	400	0
186	92	1838	5	400	-0.00099
186	92	1317	0	0	0
186	92	1317	5	0	0
186	92	1317	0	400	0
186	92	1317	5	400	-0.00028
186	92	1361	0	0	0
186	92	1361	5	0	0
186	92	1361	0	400	0
186	92	1361	5	400	-0.00047
186	92	763	0	0	0
186	92	763	5	0	0
186	92	763	0	400	0
186	92	763	5	400	0.00011
186	92	1751	0	0	0
186	92	1751	5	0	0
186	92	1751	0	400	0
186	92	1751	5	400	0.00054
186	92	1133	0	0	0
186	92	1133	5	0	0
186	92	1133	0	400	0
186	92	1133	5	400	-0.00018
186	92	916	0	0	0
186	92	916	5	0	0
186	92	916	0	400	0
186	92	916	5	400	-0.00015
186	92	1245	0	0	0
186	92	1245	5	0	0
186	92	1245	0	400	0
186	92	1245	5	400	0.00113
186	92	120	0	0	0
186	92	120	5	0	0
186	92	120	0	400	0
186	92	120	5	400	0.00221
186	92	1888	0	0	0
186	92	1888	5	0	0
186	92	1888	0	400	0
186	92	1888	5	400	0.00023
186	92	655	0	0	0
186	92	655	5	0	0
186	92	655	0	400	0
186	92	655	5	400	0.00055
186	92	1008	0	0	0
186	92	1008	5	0	0
186	92	1008	0	400	0
186	92	1008	5	400	0.00112
186	92	1800	0	0	0
186	92	1800	5	0	0
186	92	1800	0	400	0
186	92	1800	5	400	0.00038
186	92	392	0	0	0
186	92	392	5	0	0
186	92	392	0	400	0
186	92	392	5	400	0.00192
186	92	422	0	0	0
186	92	422	5	0	0
186	92	422	0	400	0
186	92	422	5	400	0.00231
186	92	208	0	0	0
186	92	208	5	0	0
186	92	208	0	400	0
186	92	208	5	400	0.00143
186	92	858	0	0	0
186	92	858	5	0	0
186	92	858	0	400	0
186	92	858	5	400	-6e-04
186	92	1313	0	0	0
186	92	1313	5	0	0
186	92	1313	0	400	0
186	92	1313	5	400	0.00027
186	92	441	0	0	0
186	92	441	5	0	0
186	92	441	0	400	0
186	92	441	5	400	-0.00043
186	92	1956	0	0	0
186	92	1956	5	0	0
186	92	1956	0	400	0
186	92	1956	5	400	-0.00037
186	92	1878	0	0	0
186	92	1878	5	0	0
186	92	1878	0	400	0
186	92	1878	5	400	7e-04
186	92	508	0	0	0
186	92	508	5	0	0
186	92	508	0	400	0
186	92	508	5	400	0.00012
186	92	393	0	0	0
186	92	393	5	0	0
186	92	393	0	400	0
186	92	393	5	400	-9.00000000000001e-05
186	92	440	0	0	0
186	92	440	5	0	0
186	92	440	0	400	0
186	92	440	5	400	4e-05
186	92	1986	0	0	0
186	92	1986	5	0	0
186	92	1986	0	400	0
186	92	1986	5	400	8e-04
186	92	435	0	0	0
186	92	435	5	0	0
186	92	435	0	400	0
186	92	435	5	400	-8e-04
186	92	995	0	0	0
186	92	995	5	0	0
186	92	995	0	400	0
186	92	995	5	400	0.00028
186	92	620	0	0	0
186	92	620	5	0	0
186	92	620	0	400	0
186	92	620	5	400	-4e-05
186	92	416	0	0	0
186	92	416	5	0	0
186	92	416	0	400	0
186	92	416	5	400	0.00042
186	92	915	0	0	0
186	92	915	5	0	0
186	92	915	0	400	0
186	92	915	5	400	0.00072
186	92	1445	0	0	0
186	92	1445	5	0	0
186	92	1445	0	400	0
186	92	1445	5	400	0.00019
186	92	788	0	0	0
186	92	788	5	0	0
186	92	788	0	400	0
186	92	788	5	400	-0.00051
186	92	819	0	0	0
186	92	819	5	0	0
186	92	819	0	400	0
186	92	819	5	400	-0.00062
186	92	1247	0	0	0
186	92	1247	5	0	0
186	92	1247	0	400	0
186	92	1247	5	400	-0.00023
186	92	1749	0	0	0
186	92	1749	5	0	0
186	92	1749	0	400	0
186	92	1749	5	400	9.00000000000001e-05
186	92	506	0	0	0
186	92	506	5	0	0
186	92	506	0	400	0
186	92	506	5	400	-0.00024
186	92	917	0	0	0
186	92	917	5	0	0
186	92	917	0	400	0
186	92	917	5	400	-0.00025
186	92	1791	0	0	0
186	92	1791	5	0	0
186	92	1791	0	400	0
186	92	1791	5	400	-9.00000000000001e-05
186	92	1230	0	0	0
186	92	1230	5	0	0
186	92	1230	0	400	0
186	92	1230	5	400	0.00117
186	92	1936	0	0	0
186	92	1936	5	0	0
186	92	1936	0	400	0
186	92	1936	5	400	-0.00048
186	92	690	0	0	0
186	92	690	5	0	0
186	92	690	0	400	0
186	92	690	5	400	-2e-04
186	92	552	0	0	0
186	92	552	5	0	0
186	92	552	0	400	0
186	92	552	5	400	-4e-05
186	92	689	0	0	0
186	92	689	5	0	0
186	92	689	0	400	0
186	92	689	5	400	-9.00000000000001e-05
186	92	1823	0	0	0
186	92	1823	5	0	0
186	92	1823	0	400	0
186	92	1823	5	400	0.00032
186	92	1455	0	0	0
186	92	1455	5	0	0
186	92	1455	0	400	0
186	92	1455	5	400	-0.00045
186	92	926	0	0	0
186	92	926	5	0	0
186	92	926	0	400	0
186	92	926	5	400	-0.00052
186	92	1418	0	0	0
186	92	1418	5	0	0
186	92	1418	0	400	0
186	92	1418	5	400	-0.00032
186	92	1129	0	0	0
186	92	1129	5	0	0
186	92	1129	0	400	0
186	92	1129	5	400	-0.00033
186	92	553	0	0	0
186	92	553	5	0	0
186	92	553	0	400	0
186	92	553	5	400	-0.00035
186	92	113	0	0	0
186	92	113	5	0	0
186	92	113	0	400	0
186	92	113	5	400	0.00073
186	92	325	0	0	0
186	92	325	5	0	0
186	92	325	0	400	0
186	92	325	5	400	0.00029
186	92	662	0	0	0
186	92	662	5	0	0
186	92	662	0	400	0
186	92	662	5	400	0.00031
186	92	1919	0	0	0
186	92	1919	5	0	0
186	92	1919	0	400	0
186	92	1919	5	400	0.00244
186	92	430	0	0	0
186	92	430	5	0	0
186	92	430	0	400	0
186	92	430	5	400	0.00185
186	92	1920	0	0	0
186	92	1920	5	0	0
186	92	1920	0	400	0
186	92	1920	5	400	0.00149
186	92	1348	0	0	0
186	92	1348	5	0	0
186	92	1348	0	400	0
186	92	1348	5	400	-6.00000000000001e-05
186	92	1250	0	0	0
186	92	1250	5	0	0
186	92	1250	0	400	0
186	92	1250	5	400	0.00269
186	92	1474	0	0	0
186	92	1474	5	0	0
186	92	1474	0	400	0
186	92	1474	5	400	0.00191
186	92	246	0	0	0
186	92	246	5	0	0
186	92	246	0	400	0
186	92	246	5	400	0.00239
186	92	177	0	0	0
186	92	177	5	0	0
186	92	177	0	400	0
186	92	177	5	400	0.00218
186	92	1255	0	0	0
186	92	1255	5	0	0
186	92	1255	0	400	0
186	92	1255	5	400	0.00188
186	92	587	0	0	0
186	92	587	5	0	0
186	92	587	0	400	0
186	92	587	5	400	0.00169
186	92	1990	0	0	0
186	92	1990	5	0	0
186	92	1990	0	400	0
186	92	1990	5	400	0.00164
186	92	1689	0	0	0
186	92	1689	5	0	0
186	92	1689	0	400	0
186	92	1689	5	400	0.00153
186	92	413	0	0	0
186	92	413	5	0	0
186	92	413	0	400	0
186	92	413	5	400	0.00133
186	92	1079	0	0	0
186	92	1079	5	0	0
186	92	1079	0	400	0
186	92	1079	5	400	0.00076
186	92	656	0	0	0
186	92	656	5	0	0
186	92	656	0	400	0
186	92	656	5	400	0.00055
186	92	1790	0	0	0
186	92	1790	5	0	0
186	92	1790	0	400	0
186	92	1790	5	400	0.00064
186	92	678	0	0	0
186	92	678	5	0	0
186	92	678	0	400	0
186	92	678	5	400	-0.000970000000000001
186	92	657	0	0	0
186	92	657	5	0	0
186	92	657	0	400	0
186	92	657	5	400	0.00534
186	92	1016	0	0	0
186	92	1016	5	0	0
186	92	1016	0	400	0
186	92	1016	5	400	0.00394
186	53	92	0	0	0
186	53	92	0	5	0
186	53	92	400	0	0
186	53	92	400	5	0.00374
186	92	540	0	0	0
186	92	540	5	0	0
186	92	540	0	400	0
186	92	540	5	400	0.00365
186	92	808	0	0	0
186	92	808	5	0	0
186	92	808	0	400	0
186	92	808	5	400	0.00257
186	92	1188	0	0	0
186	92	1188	5	0	0
186	92	1188	0	400	0
186	92	1188	5	400	0.00077
186	92	1186	0	0	0
186	92	1186	5	0	0
186	92	1186	0	400	0
186	92	1186	5	400	-0.00047
186	92	558	0	0	0
186	92	558	5	0	0
186	92	558	0	400	0
186	92	558	5	400	-0.00067
186	92	1803	0	0	0
186	92	1803	5	0	0
186	92	1803	0	400	0
186	92	1803	5	400	0.00133
186	92	224	0	0	0
186	92	224	5	0	0
186	92	224	0	400	0
186	92	224	5	400	0.000999999999999999
186	92	1071	0	0	0
186	92	1071	5	0	0
186	92	1071	0	400	0
186	92	1071	5	400	-0.00018
