name	drugA	drugB	concA	concB	bliss
160	46	272	0	0	0
160	46	272	0.0023	0	0
160	46	272	0	650	0
160	46	272	0.0023	650	0.0134489673
160	272	276	0	0	0
160	272	276	0	0.0023	0
160	272	276	73.5	0	0
160	272	276	73.5	0.0023	-0.0032239215
160	261	292	0	0	0
160	261	292	89.4	0	0
160	261	292	0	13.2	0
160	261	292	89.4	13.2	-0.893301337765769
160	21	284	0	0	0
160	21	284	0	10.3	0
160	21	284	118.7	0	0
160	21	284	118.7	10.3	0
160	21	285	0	0	0
160	21	285	0	10.3	0
160	21	285	308.3	0	0
160	21	285	308.3	10.3	-0.0177152766
160	282	288	0	0	0
160	282	288	0	5.3	0
160	282	288	177	0	0
160	282	288	177	5.3	0.348310380877461
160	14	279	0	0	0
160	14	279	81.1	0	0
160	14	279	0	334.9	0
160	14	279	81.1	334.9	-0.40935893787715
160	265	269	0	0	0
160	265	269	0	0.4	0
160	265	269	19.8	0	0
160	265	269	19.8	0.4	-0.0206690963000001
160	281	290	0	0	0
160	281	290	0	78	0
160	281	290	41.8	0	0
160	281	290	41.8	78	-0.0380513929
160	265	281	0	0	0
160	265	281	78	0	0
160	265	281	0	0.4	0
160	265	281	78	0.4	0
160	259	273	0	0	0
160	259	273	0	28.3	0
160	259	273	178	0	0
160	259	273	178	28.3	-0.549046210540648
160	61	267	0	0	0
160	61	267	3.4	0	0
160	61	267	0	9.9	0
160	61	267	3.4	9.9	0.0929847745494919
160	275	285	0	0	0
160	275	285	308.3	0	0
160	275	285	0	16.8	0
160	275	285	308.3	16.8	1.67067243245356e-05
160	11	288	0	0	0
160	11	288	0	1.6	0
160	11	288	177	0	0
160	11	288	177	1.6	0.00637542958934517
160	268	295	0	0	0
160	268	295	1.4	0	0
160	268	295	0	86.7	0
160	268	295	1.4	86.7	0.0522003982
160	90	292	0	0	0
160	90	292	89.4	0	0
160	90	292	0	0.7	0
160	90	292	89.4	0.7	0.0642976855387936
160	248	293	0	0	0
160	248	293	48.8	0	0
160	248	293	0	0.1	0
160	248	293	48.8	0.1	0.585722584734862
160	259	275	0	0	0
160	259	275	16.8	0	0
160	259	275	0	28.3	0
160	259	275	16.8	28.3	5.50214935356053e-05
160	66	90	0	0	0
160	66	90	0.7	0	0
160	66	90	0	62.5	0
160	66	90	0.7	62.5	0.334896486668522
160	90	92	0	0	0
160	90	92	0	0.7	0
160	90	92	70.6	0	0
160	90	92	70.6	0.7	-0.331854071746416
160	90	281	0	0	0
160	90	281	0	0.7	0
160	90	281	78	0	0
160	90	281	78	0.7	-0.6697752562
160	90	279	0	0	0
160	90	279	0	0.7	0
160	90	279	81.1	0	0
160	90	279	81.1	0.7	-0.460981137712039
160	285	295	0	0	0
160	285	295	0	308.3	0
160	285	295	1.4	0	0
160	285	295	1.4	308.3	0.0326282307
160	90	277	0	0	0
160	90	277	14.2	0	0
160	90	277	0	0.7	0
160	90	277	14.2	0.7	-0.116252684491139
160	288	293	0	0	0
160	288	293	48.8	0	0
160	288	293	0	177	0
160	288	293	48.8	177	0.322040016771942
160	286	290	0	0	0
160	286	290	41.8	0	0
160	286	290	0	132.6	0
160	286	290	41.8	132.6	-0.265671582670473
160	33	268	0	0	0
160	33	268	0	0.2	0
160	33	268	86.7	0	0
160	33	268	86.7	0.2	4.24196617885286e-06
160	33	262	0	0	0
160	33	262	0	0.2	0
160	33	262	115.2	0	0
160	33	262	115.2	0.2	7.9965746655688e-05
160	263	269	0	0	0
160	263	269	0	0.46	0
160	263	269	19.8	0	0
160	263	269	19.8	0.46	-0.00698361131569413
160	263	293	0	0	0
160	263	293	0	0.46	0
160	263	293	48.8	0	0
160	263	293	48.8	0.46	0.0100375296163432
160	263	280	0	0	0
160	263	280	0	0.46	0
160	263	280	23.8	0	0
160	263	280	23.8	0.46	1.4210854715202e-16
160	61	106	0	0	0
160	61	106	9.8	0	0
160	61	106	0	9.9	0
160	61	106	9.8	9.9	0.0269964907119395
160	260	294	0	0	0
160	260	294	76.6	0	0
160	260	294	0	20.7	0
160	260	294	76.6	20.7	0.00113169730000003
160	48	293	0	0	0
160	48	293	0	14	0
160	48	293	48.8	0	0
160	48	293	48.8	14	0.0298660877245717
160	279	280	0	0	0
160	279	280	23.8	0	0
160	279	280	0	81.1	0
160	279	280	23.8	81.1	-0.00291459040000007
160	92	280	0	0	0
160	92	280	23.8	0	0
160	92	280	0	70.6	0
160	92	280	23.8	70.6	-1.4210854715202e-16
160	280	281	0	0	0
160	280	281	0	23.8	0
160	280	281	78	0	0
160	280	281	78	23.8	0
160	66	280	0	0	0
160	66	280	23.8	0	0
160	66	280	0	62.5	0
160	66	280	23.8	62.5	-0.0329602151000003
160	270	275	0	0	0
160	270	275	0	1.3	0
160	270	275	16.8	0	0
160	270	275	16.8	1.3	0.000511944366774202
160	41	294	0	0	0
160	41	294	0	2.5	0
160	41	294	76.6	0	0
160	41	294	76.6	2.5	-0.30065015724
160	61	283	0	0	0
160	61	283	0	9.9	0
160	61	283	0.013	0	0
160	61	283	0.013	9.9	0.204885350022198
160	41	262	0	0	0
160	41	262	0	2.5	0
160	41	262	115.2	0	0
160	41	262	115.2	2.5	0.01629017639807
160	284	289	0	0	0
160	284	289	0	118.7	0
160	284	289	10	0	0
160	284	289	10	118.7	0.030909039302238
160	46	283	0	0	0
160	46	283	0	650	0
160	46	283	0.013	0	0
160	46	283	0.013	650	0.0132253160425823
160	21	46	0	0	0
160	21	46	650	0	0
160	21	46	0	10.3	0
160	21	46	650	10.3	1.4210854715202e-16
160	262	269	0	0	0
160	262	269	0	115.2	0
160	262	269	19.8	0	0
160	262	269	19.8	115.2	-0.163174238877663
160	262	280	0	0	0
160	262	280	0	115.2	0
160	262	280	23.8	0	0
160	262	280	23.8	115.2	-0.1006410565
160	259	262	0	0	0
160	259	262	0	28.3	0
160	259	262	115.2	0	0
160	259	262	115.2	28.3	0.105741435994867
160	259	268	0	0	0
160	259	268	0	28.3	0
160	259	268	86.7	0	0
160	259	268	86.7	28.3	0.00560929665468578
160	259	294	0	0	0
160	259	294	0	28.3	0
160	259	294	76.6	0	0
160	259	294	76.6	28.3	-0.8925430294
160	271	277	0	0	0
