name	drugA	drugB	concA	concB	experiments
156	172	176	0	0.5	87.96
156	172	176	0	1.3	89.41
156	172	176	0.1007	0	-5.25
156	172	176	0.1007	0.27	67.66
156	172	176	0.1007	0.5	86.27
156	172	176	0.1007	1.3	93.52
156	172	176	0.551	0	-2.45
156	172	176	0.551	0.27	61.68
156	172	176	0.551	0.5	84.59
156	172	176	0.551	1.3	92.78
156	172	176	8.616	0	13.77
156	172	176	8.616	0.27	66.7
156	172	176	8.616	0.5	80.11
156	172	176	8.616	1.3	92.03
156	172	45	0	0	0
156	172	45	0	0.0416	84.73
156	172	45	0	0.1	81.42
156	172	45	0	0.5	83.12
156	172	45	0.1007	0	-5.25
156	172	45	0.1007	0.0416	85.65
156	172	45	0.1007	0.1	85.85
156	172	45	0.1007	0.5	81.33
156	172	45	0.551	0	-2.45
156	172	45	0.551	0.0416	83.35
156	172	45	0.551	0.1	85.27
156	172	45	0.551	0.5	82.19
156	172	45	8.616	0	13.77
156	172	45	8.616	0.0416	79.18
156	172	45	8.616	0.1	83.55
156	172	45	8.616	0.5	82.04
156	172	184	0	0	0
156	172	184	0	0.0013	25.1
156	172	184	0	0.0021	23.16
156	172	184	0	0.0042	61.17
156	172	184	0.1007	0	-5.25
156	172	184	0.1007	0.0013	26.93
156	172	184	0.1007	0.0021	28.31
156	172	184	0.1007	0.0042	53.69
156	172	184	0.551	0	-2.45
156	172	184	0.551	0.0013	29.73
156	172	184	0.551	0.0021	34.94
156	172	184	0.551	0.0042	66.22
156	172	184	8.616	0	13.77
156	172	184	8.616	0.0013	34.18
156	172	184	8.616	0.0021	41.33
156	172	184	8.616	0.0042	67.24
156	106	184	0	0	0
156	106	184	0	0.0013	25.1
156	106	184	0	0.0021	23.16
156	106	184	0	0.0042	61.17
156	106	184	0.4261	0	-4.78
156	106	184	0.4261	0.0013	35.12
156	106	184	0.4261	0.0021	61.99
156	106	184	0.4261	0.0042	79.11
156	106	184	0.7687	0	20.18
156	106	184	0.7687	0.0013	48.88
156	106	184	0.7687	0.0021	54.98
156	106	184	0.7687	0.0042	88.73
156	106	184	2.08	0	64.49
156	106	184	2.08	0.0013	82.79
156	106	184	2.08	0.0021	92.09
156	106	184	2.08	0.0042	94.89
156	177	106	0	0	0
156	177	106	0	0.4261	-4.78
156	177	106	0	0.7687	20.18
156	177	106	0	2.08	64.49
156	177	106	0.0162	0	-1.51
156	177	106	0.0162	0.4261	41.84
156	177	106	0.0162	0.7687	63.46
156	177	106	0.0162	2.08	92.07
156	177	106	0.6658	0	68.14
156	177	106	0.6658	0.4261	90.81
156	177	106	0.6658	0.7687	93.59
156	177	106	0.6658	2.08	98.55
156	177	106	4	0	71.07
156	177	106	4	0.4261	90.82
156	177	106	4	0.7687	95.45
156	177	106	4	2.08	98.94
156	177	87	0	0	0
156	177	87	0	0.009	44.7
156	177	87	0	0.0332	67.3
