name	drugA	drugB	concA	concB	zip
188	31	332	10	0	0
188	31	332	10	0.1	-0.019829177183431
188	31	332	10	0.3	-0.0215869099908409
188	31	332	10	1	-0.0321039494446532
188	31	332	10	3	-0.0774286184215275
188	31	332	10	10	-0.231916134417344
188	31	332	10	30	-0.39425616390589
188	31	332	10	100	-0.463377989494825
188	31	332	30	0	0
188	31	332	30	0.1	-0.0648660336160188
188	31	332	30	0.3	-0.0662798359498548
188	31	332	30	1	-0.0747390368375918
188	31	332	30	3	-0.111195159468812
188	31	332	30	10	-0.235454551876282
188	31	332	30	30	-0.366029979266828
188	31	332	30	100	-0.421626937988131
188	31	332	100	0	0
188	31	332	100	0.1	-0.190724676178391
188	31	332	100	0.3	-0.191177340769307
188	31	332	100	1	-0.193885767978459
188	31	332	100	3	-0.2055581180958
188	31	332	100	10	-0.245342906736652
188	31	332	100	30	-0.287149933793299
188	31	332	100	100	-0.304950706909491
188	31	332	300	0	0
188	31	332	300	0.1	-0.346522645763392
188	31	332	300	0.3	-0.345785536606636
188	31	332	300	1	-0.341375192753067
188	31	332	300	3	-0.32236819215037
188	31	332	300	10	-0.257583509196813
188	31	332	300	30	-0.189505857269448
188	31	332	300	100	-0.160519466187392
188	31	332	1000	0	0
188	31	332	1000	0.1	-0.329529928546661
188	31	332	1000	0.3	-0.328631056886771
188	31	332	1000	1	-0.32164563548369
188	31	332	1000	3	-0.288163714954053
188	31	332	1000	10	-0.172862813938533
188	31	332	1000	30	-0.0730769683004282
188	31	332	1000	100	-0.0586015262049125
188	1790	332	0	0	0
188	1790	332	0	0.1	0
188	1790	332	0	0.3	0
188	1790	332	0	1	0
188	1790	332	0	3	0
188	1790	332	0	10	0
188	1790	332	0	30	0
188	1790	332	0	100	0
188	1790	332	1	0	0
188	1790	332	1	0.1	-0.0298528587433924
188	1790	332	1	0.3	-0.0322062436153074
188	1790	332	1	1	-0.0462049545805364
188	1790	332	1	3	-0.103927482405691
188	1790	332	1	10	-0.271373628218216
188	1790	332	1	30	-0.409394170260603
188	1790	332	1	100	-0.459102193378819
188	1790	332	3	0	0
188	1790	332	3	0.1	-0.0400582816613377
188	1790	332	3	0.3	-0.0423025699749553
188	1790	332	3	1	-0.0556523387946389
188	1790	332	3	3	-0.110699007169672
188	1790	332	3	10	-0.270382804926064
188	1790	332	3	30	-0.402005089898809
188	1790	332	3	100	-0.449408784214749
188	1790	332	10	0	0
188	1790	332	10	0.1	-0.0549035074805995
188	1790	332	10	0.3	-0.0569890994814163
188	1790	332	10	1	-0.0693948904936059
188	1790	332	10	3	-0.120549144206646
188	1790	332	10	10	-0.268941512817226
188	1790	332	10	30	-0.391256631216648
188	1790	332	10	100	-0.435308354555327
188	1790	332	30	0	0
188	1790	332	30	0.1	-0.0725241650637452
188	1790	332	30	0.3	-0.0744213912427699
188	1790	332	30	1	-0.0857067203542181
188	1790	332	30	3	-0.132240841860068
188	1790	332	30	10	-0.267230759809065
188	1790	332	30	30	-0.378498663618795
188	1790	332	30	100	-0.418571738633896
188	1790	332	100	0	0
188	1790	332	100	0.1	-0.0970339266477629
188	1790	332	100	0.3	-0.0986691421443882
188	1790	332	100	1	-0.108395945145981
188	1790	332	100	3	-0.148503613022018
188	1790	332	100	10	-0.264851158017174
188	1790	332	100	30	-0.360752745644707
188	1790	332	100	100	-0.395291650247755
188	1790	332	300	0	0
188	1790	332	300	0.1	-0.124524893255876
188	1790	332	300	0.3	-0.125866228925635
188	1790	332	300	1	-0.133844936927323
188	1790	332	300	3	-0.1667444799287
188	1790	332	300	10	-0.262182117227967
188	1790	332	300	30	-0.340848331773375
188	1790	332	300	100	-0.369179926138833
188	1790	332	1000	0	0
188	1790	332	1000	0.1	-0.160141908264588
188	1790	332	1000	0.3	-0.16110249631793
188	1790	332	1000	1	-0.166816390247016
188	1790	332	1000	3	-0.190377160425116
188	1790	332	1000	10	-0.258724135295095
188	1790	332	1000	30	-0.315060376853462
188	1790	332	1000	100	-0.335349843597598
188	93	332	0	0	0
188	93	332	0	0.1	0
188	93	332	0	0.3	0
188	93	332	0	1	0
188	93	332	0	3	0
188	93	332	0	10	0
188	93	332	0	30	0
188	93	332	0	100	0
188	93	332	1	0	0
188	93	332	1	0.1	-0.00449798606104281
188	93	332	1	0.3	-0.00908672023605249
188	93	332	1	1	-0.00268833800159356
188	93	332	1	3	-0.100586537079382
188	93	332	1	10	-0.269668886409156
188	93	332	1	30	-0.412924336671404
188	93	332	1	100	-0.476599436640934
188	93	332	3	0	0
188	93	332	3	0.1	-0.00839454184197763
188	93	332	3	0.3	-0.0129104445302615
188	93	332	3	1	-0.00617023892644354
188	93	332	3	3	-0.102957992999843
188	93	332	3	10	-0.269356698289351
188	93	332	3	30	-0.410338425915839
188	93	332	3	100	-0.473002886713435
188	93	332	10	0	0
188	93	332	10	0.1	-0.0184467096997804
188	93	332	10	0.3	-0.022774725097653
188	93	332	10	1	-0.0151822877263594
188	93	332	10	3	-0.109075783537069
188	93	332	10	10	-0.268551356428847
188	93	332	10	30	-0.403667440934414
188	93	332	10	100	-0.463724703486264
188	93	332	30	0	0
188	93	332	30	0.1	-0.0390359693884584
188	93	332	30	0.3	-0.042979146234273
188	93	332	30	1	-0.0614707879246267
188	93	332	30	3	-0.121606485585901
188	93	332	30	10	-0.266901806579672
188	93	332	30	30	-0.390003636619688
188	93	332	30	100	-0.444720726404967
188	93	332	100	0	0
188	93	332	100	0.1	-0.0860026497729197
188	93	332	100	0.3	-0.0890679616761661
188	93	332	100	1	-0.103462010577462
188	93	332	100	3	-0.150190586569582
188	93	332	100	10	-0.263138976749173
188	93	332	100	30	-0.358834787433795
188	93	332	100	100	-0.401370274222281
188	93	332	300	0	0
188	93	332	300	0.1	-0.161309749468815
188	93	332	300	0.3	-0.16296747918383
188	93	332	300	1	-0.170751823268941
188	93	332	300	3	-0.196022774939612
188	93	332	300	10	-0.257105597364799
188	93	332	300	30	-0.30885817393175
188	93	332	300	100	-0.331861490598227
188	93	332	1000	0	0
188	93	332	1000	0.1	-0.27138429104445
188	93	332	1000	0.3	-0.270984592379867
188	93	332	1000	1	-0.269107692962973
188	93	332	1000	3	-0.263014561167096
188	93	332	1000	10	-0.248286754618648
188	93	332	1000	30	-0.235808583083674
188	93	332	1000	100	-0.230262205487067
188	39	332	0	0	0
188	39	332	0	0.1	0
188	39	332	0	0.3	0
188	39	332	0	1	0
188	39	332	0	3	0
188	39	332	0	10	0
188	39	332	0	30	0
188	39	332	0	100	0
188	39	332	1	0	0
188	39	332	1	0.1	-0.00197662413439019
188	39	332	1	0.3	-0.00801209634820125
188	39	332	1	1	-0.0355345498099358
188	39	332	1	3	-0.0692020644418486
188	39	332	1	10	-0.297957002220157
188	39	332	1	30	-0.429086582079964
188	39	332	1	100	-0.483008466965113
188	39	332	3	0	0
188	39	332	3	0.1	-0.00197662499411166
188	39	332	3	0.3	-0.00801209634820125
188	39	332	3	1	-0.0355345498099358
188	39	332	3	3	-0.0701493855046323
188	39	332	3	10	-0.297957002220157
188	39	332	3	30	-0.429086582079964
188	39	332	3	100	-0.483008466964848
188	39	332	10	0	0
188	39	332	10	0.1	-0.00197662788434826
188	39	332	10	0.3	-0.00801209634820125
188	39	332	10	1	-0.0355345498099358
188	39	332	10	3	-0.073419732938443
188	39	332	10	10	-0.297957002220157
188	39	332	10	30	-0.429086582079964
188	39	332	10	100	-0.483008466963914
188	39	332	30	0	0
188	39	332	30	0.1	-0.00197663520758837
188	39	332	30	0.3	-0.00801209634820125
188	39	332	30	1	-0.0355345498099355
188	39	332	30	3	-0.0822433371412205
188	39	332	30	10	-0.297957002220157
188	39	332	30	30	-0.429086582079964
188	39	332	30	100	-0.483008466961165
188	39	332	100	0	0
188	39	332	100	0.1	-0.00197665270829461
188	39	332	100	0.3	-0.00801209632550979
188	39	332	100	1	-0.035534549072655
188	39	332	100	3	-0.104380643176763
188	39	332	100	10	-0.297956994856445
188	39	332	100	30	-0.429086573726544
188	39	332	100	100	-0.483008460769986
188	39	332	300	0	0
188	39	332	300	0.1	-0.116501271016253
188	39	332	300	0.3	-0.119749845367136
188	39	332	300	1	-0.134563824765151
188	39	332	300	3	-0.179077818772268
188	39	332	300	10	-0.27581288924215
188	39	332	300	30	-0.346393475279453
188	39	332	300	100	-0.375416966611713
188	39	332	1000	0	0
188	39	332	1000	0.1	-0.111129286319468
188	39	332	1000	0.3	-0.107666935623621
188	39	332	1000	1	-0.089469065577541
188	39	332	1000	3	-0.0348192525019473
188	39	332	1000	10	0.021315191623704
188	39	332	1000	30	-0.0499833443541143
188	39	332	1000	100	-0.0169907408581178
188	562	332	0	0	0
188	562	332	0	0.1	0
188	562	332	0	0.3	0
188	562	332	0	1	0
188	562	332	0	3	0
188	562	332	0	10	0
188	562	332	0	30	0
188	562	332	0	100	0
188	562	332	1	0	0
188	562	332	1	0.1	-3.12929693109254e-07
188	562	332	1	0.3	-0.00544241459328191
188	562	332	1	1	-1.55106378841197e-06
188	562	332	1	3	-0.0896437650130306
188	562	332	1	10	-0.255163767994521
188	562	332	1	30	-0.406306391400109
188	562	332	1	100	-0.476946080222875
188	562	332	3	0	0
188	562	332	3	0.1	-5.58472717187897e-06
188	562	332	3	0.3	-0.00544752679393554
188	562	332	3	1	-6.85631434222955e-06
188	562	332	3	3	-0.0896472138417019
188	562	332	3	10	-0.255163934796062
188	562	332	3	30	-0.406303441882898
188	562	332	3	100	-0.476941614147977
188	562	332	10	0	0
188	562	332	10	0.1	-0.000111984071823201
188	562	332	10	0.3	-0.00555169398798853
188	562	332	10	1	-0.000107025490404311
188	562	332	10	3	-0.0897155058341593
188	562	332	10	10	-0.25516169325249
188	562	332	10	30	-0.406236787731464
188	562	332	10	100	-0.476844843627803
188	562	332	30	0	0
188	562	332	30	0.1	-0.00181935115377328
188	562	332	30	0.3	-0.00722282015184604
188	562	332	30	1	-0.00178852242583034
188	562	332	30	3	-0.0908112717327977
188	562	332	30	10	-0.255126447957664
188	562	332	30	30	-0.405168779622441
188	562	332	30	100	-0.47529416427853
188	562	332	100	0	0
188	562	332	100	0.1	-0.0372492982716454
188	562	332	100	0.3	-0.0408248137314123
188	562	332	100	1	-0.0574358181074318
188	562	332	100	3	-0.112844061752516
188	562	332	100	10	-0.254416913101599
188	562	332	100	30	-0.383692377516265
188	562	332	100	100	-0.444111937570336
188	562	332	300	0	0
188	562	332	300	0.1	-0.279902925148824
188	562	332	300	0.3	-0.279407084507401
188	562	332	300	1	-0.277062507596875
188	562	332	300	3	-0.269282192781493
188	562	332	300	10	-0.249379044239627
188	562	332	300	30	-0.231204735065621
188	562	332	300	100	-0.222710596061348
188	562	332	1000	0	0
188	562	332	1000	0.1	-0.481031473888543
188	562	332	1000	0.3	-0.477200584648365
188	562	332	1000	1	-0.459086267851997
188	562	332	1000	3	-0.398975172025474
188	562	332	1000	10	-0.245202465182769
188	562	332	1000	30	-0.104786856526458
188	562	332	1000	100	-0.0391607198256367
188	1008	131	0	0	0
188	1008	131	0	0.003	0
188	1008	131	0	0.1	0
188	1008	131	0	0.3	0
188	1008	131	0	1	0
188	1008	131	0	3	0
188	1008	131	0	10	0
188	1008	131	0	30	0
188	1008	131	1	0	0
188	1008	131	1	0.003	-1.95269995870717e-06
188	1008	131	1	0.1	-0.000950489845344009
188	1008	131	1	0.3	-0.00246667488181018
188	1008	131	1	1	-0.00699309154492966
188	1008	131	1	3	-0.0179015548837761
188	1008	131	1	10	-0.0476797481427886
188	1008	131	1	30	-0.000237915018774117
188	1008	131	3	0	0
188	1008	131	3	0.003	-7.61762334349214e-07
188	1008	131	3	0.1	-0.000946213346392284
188	1008	131	3	0.3	-0.00245673368396623
188	1008	131	3	1	-0.0069485278879192
188	1008	131	3	3	-0.0176975606115515
188	1008	131	3	10	-0.0473917235110804
188	1008	131	3	30	-0.000174641878408863
188	1008	131	10	0	0
188	1008	131	10	0.003	-6.68093196196651e-07
188	1008	131	10	0.1	-0.000928930866667343
188	1008	131	10	0.3	-0.00241184817871229
188	1008	131	10	1	-0.00682384904445044
188	1008	131	10	3	-0.0219051585472866
188	1008	131	10	10	-0.0519362694604203
188	1008	131	10	30	-0.0371173868397781
188	1008	131	30	0	0
188	1008	131	30	0.003	-0.0281888637600603
188	1008	131	30	0.1	-0.0290289028338276
188	1008	131	30	0.3	-0.0303736823092706
188	1008	131	30	1	-0.0343726451864322
188	1008	131	30	3	-0.0439423139919836
188	1008	131	30	10	-0.070378488214061
188	1008	131	30	30	-0.123509346630472
188	1008	131	100	0	0
188	1008	131	100	0.003	-0.138693148506684
188	1008	131	100	0.1	-0.139096608109571
188	1008	131	100	0.3	-0.139771551912849
188	1008	131	100	1	-0.141778594947712
188	1008	131	100	3	-0.146581524543158
188	1008	131	100	10	-0.159849599556154
188	1008	131	100	30	-0.186515780239459
188	1008	131	300	0	0
188	1008	131	300	0.003	-0.338443839601139
188	1008	131	300	0.1	-0.338123693436426
188	1008	131	300	0.3	-0.337587453326938
188	1008	131	300	1	-0.335992658234769
188	1008	131	300	3	-0.332176253494623
188	1008	131	300	10	-0.321633449698326
188	1008	131	300	30	-0.300444519829802
188	1008	131	1000	0	0
188	1008	131	1000	0.003	-0.465383609155675
188	1008	131	1000	0.1	-0.464604009058694
188	1008	131	1000	0.3	-0.46329808723117
188	1008	131	1000	1	-0.459414348981393
188	1008	131	1000	3	-0.45012041702821
188	1008	131	1000	10	-0.424445964827739
188	1008	131	1000	30	-0.37284544397961
188	1008	332	0	0	0
188	1008	332	0	0.1	0
188	1008	332	0	0.3	0
188	1008	332	0	1	0
188	1008	332	0	3	0
188	1008	332	0	10	0
188	1008	332	0	30	0
188	1008	332	0	100	0
188	1008	332	1	0	0
188	1008	332	1	0.1	-0.00221199530635531
188	1008	332	1	0.3	-1.52799396170167e-05
188	1008	332	1	1	-0.0350535140849875
188	1008	332	1	3	-0.112972904064387
188	1008	332	1	10	-0.281384552384946
188	1008	332	1	30	-0.416447736737313
188	1008	332	1	100	-0.478231293688984
188	1008	332	3	0	0
188	1008	332	3	0.1	-0.00235454613292816
188	1008	332	3	0.3	-0.000154611795823882
188	1008	332	3	1	-0.0351771664585938
188	1008	332	3	3	-0.113051716679387
188	1008	332	3	10	-0.281366453755815
188	1008	332	3	30	-0.416351925264283
188	1008	332	3	100	-0.478099929318463
188	1008	332	10	0	0
188	1008	332	10	0.1	-0.00420510126076905
188	1008	332	10	0.3	-0.00198506146591185
188	1008	332	10	1	-0.0367824560966008
188	1008	332	10	3	-0.11407509423011
188	1008	332	10	10	-0.281132107825324
188	1008	332	10	30	-0.41510889891795
188	1008	332	10	100	-0.476395494094782
188	1008	332	30	0	0
188	1008	332	30	0.1	-0.0219559290597991
188	1008	332	30	0.3	-0.0276322436640891
188	1008	332	30	1	-0.0521806107607979
188	1008	332	30	3	-0.123891325500033
188	1008	332	30	10	-0.278883807790813
188	1008	332	30	30	-0.403185056651368
188	1008	332	30	100	-0.460045653600766
188	1008	332	100	0	0
188	1008	332	100	0.1	-0.173764280430026
188	1008	332	100	0.3	-0.17567303196704
188	1008	332	100	1	-0.183868469229142
188	1008	332	100	3	-0.20784154566324
188	1008	332	100	10	-0.259655931256506
188	1008	332	100	30	-0.301210158551879
188	1008	332	100	100	-0.320218802402567
188	1008	332	300	0	0
188	1008	332	300	0.1	-0.420399518664551
188	1008	332	300	0.3	-0.416133141503277
188	1008	332	300	1	-0.397814975508099
188	1008	332	300	3	-0.344231160576637
188	1008	332	300	10	-0.228417386902267
188	1008	332	300	30	-0.135536774306037
188	1008	332	300	100	-0.0930492922762141
188	1008	332	1000	0	0
188	1008	332	1000	0.1	-0.49071224742612
188	1008	332	1000	0.3	-0.484685415642742
188	1008	332	1000	1	-0.458808541459235
188	1008	332	1000	3	-0.38311419314845
188	1008	332	1000	10	-0.219511655051692
188	1008	332	1000	30	-0.0883052926422463
188	1008	332	1000	100	-0.0282860075703039
188	2012	131	0	0	0
188	2012	131	0	0.003	0
188	2012	131	0	0.1	0
188	2012	131	0	0.3	0
188	2012	131	0	1	0
188	2012	131	0	3	0
188	2012	131	0	10	0
188	2012	131	0	30	0
188	2012	131	1	0	0
188	2012	131	1	0.003	0
188	2012	131	1	0.1	0
188	2012	131	1	0.3	0
188	2012	131	1	1	-2.8421709430404e-16
188	2012	131	1	3	-3.01000113722694e-11
188	2012	131	1	10	-3.43256040309825e-06
188	2012	131	1	30	-0.0306277680795465
188	2012	131	3	0	0
188	2012	131	3	0.003	0
188	2012	131	3	0.1	0
188	2012	131	3	0.3	0
188	2012	131	3	1	-2.8421709430404e-16
188	2012	131	3	3	-3.01228908483608e-11
188	2012	131	3	10	-3.43265072046961e-06
188	2012	131	3	30	-0.0315366583703313
188	2012	131	10	0	0
188	2012	131	10	0.003	0
188	2012	131	10	0.1	0
188	2012	131	10	0.3	0
188	2012	131	10	1	-2.8421709430404e-16
188	2012	131	10	3	-3.02027558518603e-11
188	2012	131	10	10	-3.43295901643614e-06
188	2012	131	10	30	-0.0347913835179936
188	2012	131	30	0	0
188	2012	131	30	0.003	-1.4210854715202e-16
188	2012	131	30	0.1	-1.4210854715202e-16
188	2012	131	30	0.3	-1.4210854715202e-16
188	2012	131	30	1	-2.8421709430404e-16
188	2012	131	30	3	-3.04294189845677e-11
188	2012	131	30	10	-3.43377635203979e-06
188	2012	131	30	30	-0.0444066230571357
188	2012	131	100	0	0
188	2012	131	100	0.003	-3.11075609715772e-13
188	2012	131	100	0.1	-3.19602122544893e-13
188	2012	131	100	0.3	-3.376499080332e-13
188	2012	131	100	1	-4.08277855967754e-13
188	2012	131	100	3	-3.18871684612532e-11
188	2012	131	100	10	-3.43601690019568e-06
188	2012	131	100	30	-0.0707233075635698
188	2012	131	300	0	0
188	2012	131	300	0.003	-3.18365763973816e-09
188	2012	131	300	0.1	-3.28242279579172e-09
188	2012	131	300	0.3	-3.4950866734107e-09
188	2012	131	300	1	-4.34296524076672e-09
188	2012	131	300	3	-7.88470288171084e-09
188	2012	131	300	10	-3.4717668961548e-06
188	2012	131	300	30	-0.0823130075103886
188	2012	131	1000	0	0
188	2012	131	1000	0.003	-0.00197268494525545
188	2012	131	1000	0.1	-0.00197277975169058
188	2012	131	1000	0.3	-0.00197295184619563
188	2012	131	1000	1	-0.00197336579147446
188	2012	131	1000	3	-0.00197377513189565
188	2012	131	1000	10	-0.00197727654599149
188	2012	131	1000	30	-0.0837606815652461
188	1878	131	0	0	NA
188	1878	131	0	0.003	NA
188	1878	131	0	0.1	NA
188	1878	131	0	0.3	NA
188	1878	131	0	1	NA
188	1878	131	0	3	NA
188	1878	131	0	10	NA
188	1878	131	0	30	NA
188	1878	131	1	0	NA
188	1878	131	1	0.003	NA
188	1878	131	1	0.1	NA
188	1878	131	1	0.3	NA
188	1878	131	1	1	NA
188	1878	131	1	3	NA
188	1878	131	1	10	NA
188	1878	131	1	30	NA
188	1878	131	3	0	NA
188	1878	131	3	0.003	NA
188	1878	131	3	0.1	NA
188	1878	131	3	0.3	NA
188	1878	131	3	1	NA
188	1878	131	3	3	NA
188	1878	131	3	10	NA
188	1878	131	3	30	NA
188	1878	131	10	0	NA
188	1878	131	10	0.003	NA
188	1878	131	10	0.1	NA
188	1878	131	10	0.3	NA
188	1878	131	10	1	NA
188	1878	131	10	3	NA
188	1878	131	10	10	NA
188	1878	131	10	30	NA
188	1878	131	30	0	NA
188	1878	131	30	0.003	NA
188	1878	131	30	0.1	NA
188	1878	131	30	0.3	NA
188	1878	131	30	1	NA
188	1878	131	30	3	NA
188	1878	131	30	10	NA
188	1878	131	30	30	NA
188	1878	131	100	0	NA
188	1878	131	100	0.003	NA
188	1878	131	100	0.1	NA
188	1878	131	100	0.3	NA
188	1878	131	100	1	NA
188	1878	131	100	3	NA
188	1878	131	100	10	NA
188	1878	131	100	30	NA
188	1878	131	300	0	NA
188	1878	131	300	0.003	NA
188	1878	131	300	0.1	NA
188	1878	131	300	0.3	NA
188	1878	131	300	1	NA
188	1878	131	300	3	NA
188	1878	131	300	10	NA
188	1878	131	300	30	NA
188	1878	131	1000	0	NA
188	1878	131	1000	0.003	NA
188	1878	131	1000	0.1	NA
188	1878	131	1000	0.3	NA
188	1878	131	1000	1	NA
188	1878	131	1000	3	NA
188	1878	131	1000	10	NA
188	1878	131	1000	30	NA
188	140	131	0	0	NA
188	140	131	0	0.003	NA
188	140	131	0	0.1	NA
188	140	131	0	0.3	NA
188	140	131	0	1	NA
188	140	131	0	3	NA
188	140	131	0	10	NA
188	140	131	0	30	NA
188	140	131	1	0	NA
188	140	131	1	0.003	NA
188	140	131	1	0.1	NA
188	140	131	1	0.3	NA
188	140	131	1	1	NA
188	140	131	1	3	NA
188	140	131	1	10	NA
188	140	131	1	30	NA
188	140	131	3	0	NA
188	140	131	3	0.003	NA
188	140	131	3	0.1	NA
188	140	131	3	0.3	NA
188	140	131	3	1	NA
188	140	131	3	3	NA
188	140	131	3	10	NA
188	140	131	3	30	NA
188	140	131	10	0	NA
188	140	131	10	0.003	NA
188	140	131	10	0.1	NA
188	140	131	10	0.3	NA
188	140	131	10	1	NA
188	140	131	10	3	NA
188	140	131	10	10	NA
188	140	131	10	30	NA
188	140	131	30	0	NA
188	140	131	30	0.003	NA
188	140	131	30	0.1	NA
188	140	131	30	0.3	NA
188	140	131	30	1	NA
188	140	131	30	3	NA
188	140	131	30	10	NA
188	140	131	30	30	NA
188	140	131	100	0	NA
188	140	131	100	0.003	NA
188	140	131	100	0.1	NA
188	140	131	100	0.3	NA
188	140	131	100	1	NA
188	140	131	100	3	NA
188	140	131	100	10	NA
188	140	131	100	30	NA
188	140	131	300	0	NA
188	140	131	300	0.003	NA
188	140	131	300	0.1	NA
188	140	131	300	0.3	NA
188	140	131	300	1	NA
188	140	131	300	3	NA
188	140	131	300	10	NA
188	140	131	300	30	NA
188	140	131	1000	0	NA
188	140	131	1000	0.003	NA
188	140	131	1000	0.1	NA
188	140	131	1000	0.3	NA
188	140	131	1000	1	NA
188	140	131	1000	3	NA
188	140	131	1000	10	NA
188	140	131	1000	30	NA
188	1159	131	0	0	0
188	1159	131	0	0.003	0
188	1159	131	0	0.1	0
188	1159	131	0	0.3	0
188	1159	131	0	1	0
188	1159	131	0	3	0
188	1159	131	0	10	0
188	1159	131	0	30	0
188	1159	131	1	0	0
188	1159	131	1	0.003	-2.8421709430404e-16
188	1159	131	1	0.1	-2.8421709430404e-16
188	1159	131	1	0.3	-2.8421709430404e-16
188	1159	131	1	1	-2.8421709430404e-16
188	1159	131	1	3	-5.6843418860808e-16
188	1159	131	1	10	-2.59512802358586e-10
188	1159	131	1	30	-5.08567339352339e-08
188	1159	131	3	0	0
188	1159	131	3	0.003	-2.43247200160113e-12
188	1159	131	3	0.1	-2.43161935031822e-12
188	1159	131	3	0.3	-2.42977193920524e-12
188	1159	131	3	1	-2.4233770545834e-12
188	1159	131	3	3	-2.40532926909509e-12
188	1159	131	3	10	-2.66423114680947e-10
188	1159	131	3	30	-7.33650587392276e-08
188	1159	131	10	0	0
188	1159	131	10	0.003	-3.46414594787348e-09
188	1159	131	10	0.1	-3.56639645815449e-09
188	1159	131	10	0.3	-3.78600873318646e-09
188	1159	131	10	1	-4.6547313559131e-09
188	1159	131	10	3	-8.16224854816028e-09
188	1159	131	10	10	-3.17203016209078e-08
188	1159	131	10	30	-2.17804119273524e-07
188	1159	131	30	0	0
188	1159	131	30	0.003	0
188	1159	131	30	0.1	0
188	1159	131	30	0.3	0
188	1159	131	30	1	0
188	1159	131	30	3	0
188	1159	131	30	10	-3.31132667952261e-10
188	1159	131	30	30	0.000355111828160091
188	1159	131	100	0	0
188	1159	131	100	0.003	-0.379620370673792
188	1159	131	100	0.1	-0.379620370673792
188	1159	131	100	0.3	-0.379620370673792
188	1159	131	100	1	-0.379620370673792
188	1159	131	100	3	-0.379620370673792
188	1159	131	100	10	-0.379620368472796
188	1159	131	100	30	-0.0630143627250257
188	1159	131	300	0	0
188	1159	131	300	0.003	-0.499959378245734
188	1159	131	300	0.1	-0.499959378245734
188	1159	131	300	0.3	-0.499959378245734
188	1159	131	300	1	-0.499959378245734
188	1159	131	300	3	-0.499959378245734
188	1159	131	300	10	-0.499959376014272
188	1159	131	300	30	-4.06217548932474e-05
188	1159	131	1000	0	0
188	1159	131	1000	0.003	-0.499999995290342
188	1159	131	1000	0.1	-0.499999995290342
188	1159	131	1000	0.3	-0.499999995290342
188	1159	131	1000	1	-0.499999995290342
188	1159	131	1000	3	-0.499999995290342
188	1159	131	1000	10	-0.499999993464884
188	1159	131	1000	30	-4.71028524424983e-09
188	111	131	0	0	0
188	111	131	0	0.003	0
188	111	131	0	0.1	0
188	111	131	0	0.3	0
188	111	131	0	1	0
188	111	131	0	3	0
188	111	131	0	10	0
188	111	131	0	30	0
188	111	131	1	0	0
188	111	131	1	0.003	0
188	111	131	1	0.1	-1.4210854715202e-16
188	111	131	1	0.3	0
188	111	131	1	1	-1.4210854715202e-16
188	111	131	1	3	-3.36797256750288e-14
188	111	131	1	10	-0.00412993622912566
188	111	131	1	30	-0.0198785236122485
188	111	131	3	0	0
188	111	131	3	0.003	0
188	111	131	3	0.1	-1.4210854715202e-16
188	111	131	3	0.3	0
188	111	131	3	1	-1.4210854715202e-16
188	111	131	3	3	-3.60955709766131e-14
188	111	131	3	10	-0.00420317690838019
188	111	131	3	30	-0.0198771127906221
188	111	131	10	0	0
188	111	131	10	0.003	0
188	111	131	10	0.1	-1.4210854715202e-16
188	111	131	10	0.3	0
188	111	131	10	1	-1.4210854715202e-16
188	111	131	10	3	-4.66116034658626e-14
188	111	131	10	10	-0.00446787824169959
188	111	131	10	30	-0.0198721754280851
188	111	131	30	0	0
188	111	131	30	0.003	0
188	111	131	30	0.1	-1.4210854715202e-16
188	111	131	30	0.3	0
188	111	131	30	1	-1.4210854715202e-16
188	111	131	30	3	-9.60653778747655e-14
188	111	131	30	10	-0.00529762762105278
188	111	131	30	30	-0.0198580730770944
188	111	131	100	0	0
188	111	131	100	0.003	0
188	111	131	100	0.1	-1.4210854715202e-16
188	111	131	100	0.3	0
188	111	131	100	1	-1.4210854715202e-16
188	111	131	100	3	-1.20735421660356e-12
188	111	131	100	10	-0.00906342627900003
188	111	131	100	30	-0.019808766196352
188	111	131	300	0	0
188	111	131	300	0.003	0
188	111	131	300	0.1	-1.4210854715202e-16
188	111	131	300	0.3	0
188	111	131	300	1	-1.4210854715202e-16
188	111	131	300	3	-1.66961186209846e-09
188	111	131	300	10	-0.0216469924808065
188	111	131	300	30	-0.0196683301416789
188	111	131	1000	0	0
188	111	131	1000	0.003	-2.98427949019242e-15
188	111	131	1000	0.1	-2.8421709430404e-15
188	111	131	1000	0.3	-3.12638803734444e-15
188	111	131	1000	1	-3.0178541976511e-09
188	111	131	1000	3	-0.00791507725205122
188	111	131	1000	10	-0.0270054088047127
188	111	131	1000	30	-0.0191819691410892
188	2006	332	0	0	0
188	2006	332	0	0.1	0
188	2006	332	0	0.3	0
188	2006	332	0	1	0
188	2006	332	0	3	0
188	2006	332	0	10	0
188	2006	332	0	30	0
188	2006	332	0	100	0
188	2006	332	1	0	0
188	2006	332	1	0.1	-1.56077526781928e-06
188	2006	332	1	0.3	-1.26389296497109e-06
188	2006	332	1	1	9.63997919711801e-08
188	2006	332	1	3	-0.0540705052891602
188	2006	332	1	10	-0.235934744972368
188	2006	332	1	30	-0.404622688604649
188	2006	332	1	100	-0.479470039925492
188	2006	332	3	0	0
188	2006	332	3	0.1	-0.000250594894654057
188	2006	332	3	0.3	-0.000248070205591091
188	2006	332	3	1	-0.000234591357663447
188	2006	332	3	3	-0.0546583659048191
188	2006	332	3	10	-0.235946628623293
188	2006	332	3	30	-0.404498104131286
188	2006	332	3	100	-0.479285148533744
188	2006	332	10	0	0
