name	drugA	drugB	concA	concB	loewe
199	164	2015	2.5e-09	2.5e-07	-0.0563805753269801
199	164	2015	2.5e-09	5e-07	-0.022268410886187
199	164	2015	2.5e-09	1e-06	0
199	164	2015	2.5e-09	2e-06	-0.0325512305247057
199	164	2015	2.5e-09	4e-06	-0.289277573008505
199	164	2015	2.5e-09	6e-06	-0.217834107392749
199	164	2015	2.5e-09	1e-05	-0.042040076507388
199	164	2015	2.5e-09	1.4e-05	-0.0218951657657818
199	164	2015	5e-09	0	0
199	164	2015	5e-09	1e-07	-0.0899088704041953
199	164	2015	5e-09	2.5e-07	-0.245086449208865
199	164	2015	5e-09	5e-07	-0.104843981052807
199	164	2015	5e-09	1e-06	-0.0352048185893229
199	164	2015	5e-09	2e-06	-0.0242193240162269
199	164	2015	5e-09	4e-06	0
199	164	2015	5e-09	6e-06	-0.0923186637144606
199	164	2015	5e-09	1e-05	-0.105799358459018
199	164	2015	5e-09	1.4e-05	-0.039090057828368
199	164	2015	7.5e-09	0	-0.0234045267119952
199	164	2015	7.5e-09	1e-07	-0.0241461591532344
199	164	2015	7.5e-09	2.5e-07	0
199	164	2015	7.5e-09	5e-07	-0.0495951679518562
199	164	2015	7.5e-09	1e-06	-0.0477474097157374
199	164	2015	7.5e-09	2e-06	-0.0266091306582967
199	164	2015	7.5e-09	4e-06	-0.0210686878265012
199	164	2015	7.5e-09	6e-06	-0.111855250809032
199	164	2015	7.5e-09	1e-05	0
199	164	2015	7.5e-09	1.4e-05	-0.0101194994439388
199	164	2015	1e-08	0	-0.0238955157541938
199	164	2015	1e-08	1e-07	-0.0215592702949695
199	164	2015	1e-08	2.5e-07	-0.0198708508473881
199	164	2015	1e-08	5e-07	-0.0226070943907471
199	164	2015	1e-08	1e-06	0
199	164	2015	1e-08	2e-06	-0.0139128511220897
199	164	2015	1e-08	4e-06	-0.0198024291220897
199	164	2015	1e-08	6e-06	-0.0142941821220897
199	164	2015	1e-08	1e-05	-0.0134654381220897
199	164	2015	1e-08	1.4e-05	-0.0104427931220897
200	164	2015	0	0	0
200	164	2015	0	1e-07	0
200	164	2015	0	2.5e-07	0
200	164	2015	0	5e-07	0
200	164	2015	0	1e-06	0
200	164	2015	0	2e-06	0
200	164	2015	0	4e-06	0
200	164	2015	0	6e-06	-0.00712217893416181
200	164	2015	0	1e-05	0.0847762315471392
200	164	2015	0	1.4e-05	-0.0117492998088487
200	164	2015	1e-09	0	-0.0747124137753386
200	164	2015	1e-09	1e-07	-0.0339608175856269
200	164	2015	1e-09	2.5e-07	0
200	164	2015	1e-09	5e-07	-0.0172586602018441
200	164	2015	1e-09	1e-06	-0.0557427052603784
200	164	2015	1e-09	2e-06	0.0147145635713227
200	164	2015	1e-09	4e-06	-0.0571015515634594
200	164	2015	1e-09	6e-06	-0.0442633799888967
200	164	2015	1e-09	1e-05	0
200	164	2015	1e-09	1.4e-05	-0.0613955392789521
200	164	2015	2.5e-09	0	-0.0435784869807422
200	164	2015	2.5e-09	1e-07	-0.0446309227368724
200	164	2015	2.5e-09	2.5e-07	-0.0826166406174849
200	164	2015	2.5e-09	5e-07	-0.0422756982781164
200	164	2015	2.5e-09	1e-06	0
200	164	2015	2.5e-09	2e-06	0.00136566191958224
200	164	2015	2.5e-09	4e-06	-0.0290251318390756
200	164	2015	2.5e-09	6e-06	-0.0732850827847976
200	164	2015	2.5e-09	1e-05	-0.0545194354091112
200	164	2015	2.5e-09	1.4e-05	-0.0406521681333458
200	164	2015	5e-09	0	0
200	164	2015	5e-09	1e-07	0.140363794974416
200	164	2015	5e-09	2.5e-07	0.0843216155694277
200	164	2015	5e-09	5e-07	-0.0488909182363761
200	164	2015	5e-09	1e-06	-0.0447113213512588
200	164	2015	5e-09	2e-06	-0.0392630812991474
200	164	2015	5e-09	4e-06	0
200	164	2015	5e-09	6e-06	-0.00794487441880033
200	164	2015	5e-09	1e-05	-0.0213908705265132
200	164	2015	5e-09	1.4e-05	-0.0435377867176138
200	164	2015	7.5e-09	0	-0.0460868637352241
200	164	2015	7.5e-09	1e-07	-0.130408999339456
200	164	2015	7.5e-09	2.5e-07	0
200	164	2015	7.5e-09	5e-07	-0.0261165375822967
200	164	2015	7.5e-09	1e-06	-0.0300407485822967
200	164	2015	7.5e-09	2e-06	-0.0464263255822967
200	164	2015	7.5e-09	4e-06	-0.0406503405822967
200	164	2015	7.5e-09	6e-06	-0.0461241545822967
200	164	2015	7.5e-09	1e-05	0
200	164	2015	7.5e-09	1.4e-05	-0.0462665415822967
200	164	2015	1e-08	0	-0.0483006335822967
200	164	2015	1e-08	1e-07	-0.0512955155822967
200	164	2015	1e-08	2.5e-07	-0.0455785525822967
