name	drugA	drugB	concA	concB	experiments
203	164	2015	7.5e-09	1.4e-05	0.341552797
203	164	2015	1e-08	0	0.249361202
203	164	2015	1e-08	1e-07	0.215899024
203	164	2015	1e-08	2.5e-07	0.218220107
203	164	2015	1e-08	5e-07	0.226286856
203	164	2015	1e-08	1e-06	0.374263138
203	164	2015	1e-08	2e-06	0.299619501
203	164	2015	1e-08	4e-06	0.265197741
203	164	2015	1e-08	6e-06	0.242006654
203	164	2015	1e-08	1e-05	0.228619987
203	164	2015	1e-08	1.4e-05	0.235317681
16	164	2015	0	0	1
16	164	2015	0	1e-07	0.994909977
16	164	2015	0	2.5e-07	0.705098768
16	164	2015	0	5e-07	0.037752564
16	164	2015	0	1e-06	0.033534906
16	164	2015	0	2e-06	0.0357429
16	164	2015	0	4e-06	0.95628387
16	164	2015	0	6e-06	0.973919776
16	164	2015	0	1e-05	0.59099044
16	164	2015	0	1.4e-05	0.030996822
16	164	2015	1e-09	0	0.03603435
16	164	2015	1e-09	1e-07	0.039384567
16	164	2015	1e-09	2.5e-07	0.956514639
16	164	2015	1e-09	5e-07	0.913258789
16	164	2015	1e-09	1e-06	0.576532713
16	164	2015	1e-09	2e-06	0.032540866
16	164	2015	1e-09	4e-06	0.037002132
16	164	2015	1e-09	6e-06	0.036712143
16	164	2015	1e-09	1e-05	0.946628697
16	164	2015	1e-09	1.4e-05	0.931584317
16	164	2015	2.5e-09	0	0.308881803
16	164	2015	2.5e-09	1e-07	0.029835374
16	164	2015	2.5e-09	2.5e-07	0.038785086
16	164	2015	2.5e-09	5e-07	0.043159192
16	164	2015	2.5e-09	1e-06	0.943721298
16	164	2015	2.5e-09	2e-06	0.924163037
16	164	2015	2.5e-09	4e-06	0.078835668
16	164	2015	2.5e-09	6e-06	0.030857747
16	164	2015	2.5e-09	1e-05	0.036410252
16	164	2015	2.5e-09	1.4e-05	0.044800403
16	164	2015	5e-09	0	0.921476198
16	164	2015	5e-09	1e-07	0.549329
16	164	2015	5e-09	2.5e-07	0.030585072
16	164	2015	5e-09	5e-07	0.032222654
16	164	2015	5e-09	1e-06	0.041935209
16	164	2015	5e-09	2e-06	0.044580963
16	164	2015	5e-09	4e-06	0.586374224
16	164	2015	5e-09	6e-06	0.057093021
16	164	2015	5e-09	1e-05	0.029908575
16	164	2015	5e-09	1.4e-05	0.038648078
16	164	2015	7.5e-09	0	0.039886736
16	164	2015	7.5e-09	1e-07	0.046882062
16	164	2015	7.5e-09	2.5e-07	0.208170606
16	164	2015	7.5e-09	5e-07	0.03474385
16	164	2015	7.5e-09	1e-06	0.027707208
16	164	2015	7.5e-09	2e-06	0.038771047
16	164	2015	7.5e-09	4e-06	0.04390431
16	164	2015	7.5e-09	6e-06	0.05134612
16	164	2015	7.5e-09	1e-05	0.08198107
16	164	2015	7.5e-09	1.4e-05	0.030733442
16	164	2015	1e-08	0	0.026406373
16	164	2015	1e-08	1e-07	0.036139092
