name	drugA	drugB	concA	concB	experiments
188	2009	332	10	100	0.1176931856
188	2009	332	30	0	0.981299316
188	2009	332	30	0.1	1.024651856
188	2009	332	30	0.3	0.982223498
188	2009	332	30	1	0.9438279341
188	2009	332	30	3	0.8070069804
188	2009	332	30	10	0.4070461881
188	2009	332	30	30	0.2177989064
188	2009	332	30	100	0.1319759993
188	2009	332	100	0	1.055695972
188	2009	332	100	0.1	1.04137115
188	2009	332	100	0.3	1.045950052
188	2009	332	100	1	0.8304896065
188	2009	332	100	3	0.7858768177
188	2009	332	100	10	0.2230499408
188	2009	332	100	30	0.1158868297
188	2009	332	100	100	0.08862345882
188	2009	332	300	0	1.178654195
188	2009	332	300	0.1	1.093797478
188	2009	332	300	0.3	1.118162278
188	2009	332	300	1	1.018980739
188	2009	332	300	3	0.8170469583
188	2009	332	300	10	0.3306331347
188	2009	332	300	30	0.1426461013
188	2009	332	300	100	0.08736321055
188	2009	332	1000	0	0.4690083947
188	2009	332	1000	0.1	0.4487604058
188	2009	332	1000	0.3	0.5298363778
188	2009	332	1000	1	0.3205931569
188	2009	332	1000	3	0.2628737861
188	2009	332	1000	10	0.1402096213
188	2009	332	1000	30	0.09740318843
188	2009	332	1000	100	0.08736321055
188	2008	131	0	0	0.8728449055
188	2008	131	0	0.003	0.9688726642
188	2008	131	0	0.1	0.9892145878
188	2008	131	0	0.3	0.9094950663
188	2008	131	0	1	0.951003
188	2008	131	0	3	0.9245888604
188	2008	131	0	10	0.9202515632
188	2008	131	0	30	0.9156974012
188	2008	131	1	0	1.00691076
188	2008	131	1	0.003	1.001749377
188	2008	131	1	0.1	1.026255105
188	2008	131	1	0.3	0.9793689233
188	2008	131	1	1	0.9591571186
188	2008	131	1	3	0.9980626739
188	2008	131	1	10	1.00253009
188	2008	131	1	30	0.9380344815
188	2008	131	3	0	1.033585138
188	2008	131	3	0.003	1.002833701
188	2008	131	3	0.1	1.039527235
188	2008	131	3	0.3	1.00370116
188	2008	131	3	1	1.032977916
188	2008	131	3	3	1.053666823
188	2008	131	3	10	1.017623884
188	2008	131	3	30	1.023999711
188	2008	131	10	0	1.00049156
188	2008	131	10	0.003	1.109054108
188	2008	131	10	0.1	1.051628294
188	2008	131	10	0.3	1.129005675
188	2008	131	10	1	0.9991469982
188	2008	131	10	3	1.023652727
188	2008	131	10	10	1.050543969
188	2008	131	10	30	1.031980338
188	2008	131	30	0	0.9670076264
188	2008	131	30	0.003	0.9304875845
188	2008	131	30	0.1	0.9840965771
188	2008	131	30	0.3	0.9186467633
188	2008	131	30	1	0.9644052481
188	2008	131	30	3	0.9936820038
188	2008	131	30	10	0.9628438212
188	2008	131	30	30	0.8621317815
188	2008	131	100	0	0.8969169046
188	2008	131	100	0.003	0.9640582644
188	2008	131	100	0.1	0.966096794
188	2008	131	100	0.3	0.9153937904
188	2008	131	100	1	0.9629305671
188	2008	131	100	3	0.9242852496
188	2008	131	100	10	0.9095384393
188	2008	131	100	30	0.8461705281
188	2008	131	300	0	0.6987457982
188	2008	131	300	0.003	0.8192359128
188	2008	131	300	0.1	0.8416163661
188	2008	131	300	0.3	0.8775291864
188	2008	131	300	1	0.829515307
188	2008	131	300	3	0.8196696425
188	2008	131	300	10	0.8236599559
188	2008	131	300	30	0.7373911158
188	2008	131	1000	0	0.6206744497
188	2008	131	1000	0.003	0.717266057
188	2008	131	1000	0.1	0.7515740774
188	2008	131	1000	0.3	0.7625040662
188	2008	131	1000	1	0.7090685654
188	2008	131	1000	3	0.749231937
188	2008	131	1000	10	0.6135179094
188	2008	131	1000	30	0.6135179094
188	128	131	0	0	0.9762212936
188	128	131	0	0.003	1.0114123
188	128	131	0	0.1	0.9743130801
188	128	131	0	0.3	0.9753781295
188	128	131	0	1	0.9918863947
188	128	131	0	3	0.9336193188
188	128	131	0	10	0.9124070855
188	128	131	0	30	0.7668947154
188	128	131	1	0	1.049887208
188	128	131	1	0.003	1.050819127
188	128	131	1	0.1	1.02694427
188	128	131	1	0.3	0.9860730003
188	128	131	1	1	1.041144928
188	128	131	1	3	0.9684109315
188	128	131	1	10	0.9597130284
188	128	131	1	30	0.8882215894
188	128	131	3	0	1.118272253
188	128	131	3	0.003	1.065064162
188	128	131	3	0.1	1.110950039
188	128	131	3	0.3	1.050996635
188	128	131	3	1	1.067416146
188	128	131	3	3	1.049754077
188	128	131	3	10	1.066129211
188	128	131	3	30	0.9051736252
188	128	131	10	0	1.074338967
188	128	131	10	0.003	1.091424134
188	128	131	10	0.1	1.104426611
188	128	131	10	0.3	1.12736955
188	128	131	10	1	1.000273659
188	128	131	10	3	1.093953626
188	128	131	10	10	1.02618986
188	128	131	10	30	0.9622868977
188	128	131	30	0	1.009415332
188	128	131	30	0.003	1.068392441
188	128	131	30	0.1	1.024015384
188	128	131	30	0.3	1.055878111
188	128	131	30	1	0.9860286232
188	128	131	30	3	1.001116823
188	128	131	30	10	0.996767871
188	128	131	30	30	0.8868459007
188	128	131	100	0	1.06976813
188	128	131	100	0.003	1.040346141
188	128	131	100	0.1	1.055700603
188	128	131	100	0.3	1.001072446
188	128	131	100	1	0.9530564698
188	128	131	100	3	0.96406198
188	128	131	100	10	1.000051773
188	128	131	100	30	0.8970082467
188	128	131	300	0	0.9385895492
188	128	131	300	0.003	0.9869605414
188	128	131	300	0.1	1.024414778
188	128	131	300	0.3	0.9750231131
188	128	131	300	1	1.053748012
188	128	131	300	3	0.9839872786
188	128	131	300	10	0.8960319515
188	128	131	300	30	0.8367885803
188	128	131	1000	0	0.9179542177
188	128	131	1000	0.003	0.9308235642
188	128	131	1000	0.1	0.9252764321
188	128	131	1000	0.3	0.8917273769
188	128	131	1000	1	0.8083428867
188	128	131	1000	3	0.8438001553
188	128	131	1000	10	0.7126659517
188	128	131	1000	30	0.7126659517
188	128	332	0	0	1.03748909
188	128	332	0	0.1	1.075425238
188	128	332	0	0.3	1.062183777
188	128	332	0	1	1.132904251
188	128	332	0	3	0.8708425288
188	128	332	0	10	0.473683837
188	128	332	0	30	0.2200949468
188	128	332	0	100	0.1234450508
188	128	332	1	0	1.107230292
188	128	332	1	0.1	1.122472875
188	128	332	1	0.3	1.190553573
188	128	332	1	1	1.052518787
188	128	332	1	3	0.9307484335
188	128	332	1	10	0.478239581
188	128	332	1	30	0.2034047445
188	128	332	1	100	0.1222103164
188	128	332	3	0	1.05392383
188	128	332	3	0.1	1.064610668
188	128	332	3	0.3	1.099694155
188	128	332	3	1	1.024119897
188	128	332	3	3	0.8521086282
188	128	332	3	10	0.4388132358
188	128	332	3	30	0.2210316418
188	128	332	3	100	0.1139929464
188	128	332	10	0	1.035828585
188	128	332	10	0.1	1.062013469
188	128	332	10	0.3	1.022076199
188	128	332	10	1	1.051284053
188	128	332	10	3	0.9018811958
188	128	332	10	10	0.4427729011
188	128	332	10	30	0.186544234
188	128	332	10	100	0.1060736157
188	128	332	30	0	1.052348479
188	128	332	30	0.1	1.005300842
188	128	332	30	0.3	1.036637549
188	128	332	30	1	1.038212899
188	128	332	30	3	0.8300962951
188	128	332	30	10	0.3886148977
188	128	332	30	30	0.2189027895
188	128	332	30	100	0.1064142321
188	128	332	100	0	1.026589366
188	128	332	100	0.1	1.035487968
188	128	332	100	0.3	1.019308691
188	128	332	100	1	1.05579722
188	128	332	100	3	0.8915775505
188	128	332	100	10	0.4210160303
188	128	332	100	30	0.1661924057
188	128	332	100	100	0.07107528331
188	128	332	300	0	0.9377310692
188	128	332	300	0.1	1.081556333
188	128	332	300	0.3	0.9655338807
188	128	332	300	1	0.9196358243
188	128	332	300	3	0.8676066732
188	128	332	300	10	0.2654820786
188	128	332	300	30	0.1024119897
188	128	332	300	100	0.02062148296
188	128	332	1000	0	0.7968010446
188	128	332	1000	0.1	0.8198352268
188	128	332	1000	0.3	0.7276559207
188	128	332	1000	1	0.7669119578
188	128	332	1000	3	0.7477948638
188	128	332	1000	10	0.06209152646
188	128	332	1000	30	0
188	128	332	1000	100	0
188	1546	131	0	0	0.9675037146
188	1546	131	0	0.003	1.036562017
188	1546	131	0	0.1	1.08162511
188	1546	131	0	0.3	1.04498917
188	1546	131	0	1	1.050755117
188	1546	131	0	3	1.004494482
188	1546	131	0	10	0.9737131959
188	1546	131	0	30	0.9417343673
188	1546	131	1	0	1.043747274
188	1546	131	1	0.003	1.063484554
188	1546	131	1	0.1	1.148377034
188	1546	131	1	0.3	1.084818557
188	1546	131	1	1	1.129083288
188	1546	131	1	3	1.06060158
188	1546	131	1	10	1.001389741
188	1546	131	1	30	1.010083015
188	1546	131	3	0	1.102826053
188	1546	131	3	0.003	1.136046778
188	1546	131	3	0.1	1.062464425
188	1546	131	3	0.3	1.028001804
188	1546	131	3	1	1.050932531
188	1546	131	3	3	1.010083015
188	1546	131	3	10	1.015316721
188	1546	131	3	30	0.9739349631
188	1546	131	10	0	1.139905527
188	1546	131	10	0.003	1.14265544
188	1546	131	10	0.1	1.069073087
188	1546	131	10	0.3	1.039755465
188	1546	131	10	1	0.9906118557
188	1546	131	10	3	1.026848614
188	1546	131	10	10	1.030130769
188	1546	131	10	30	0.995712501
188	1546	131	30	0	1.139151519
188	1546	131	30	0.003	1.094798081
188	1546	131	30	0.1	1.084729851
188	1546	131	30	0.3	1.057585547
188	1546	131	30	1	1.0860161
188	1546	131	30	3	1.01775616
188	1546	131	30	10	0.9783259534
188	1546	131	30	30	0.9546855711
188	1546	131	100	0	1.083088773
188	1546	131	100	0.003	1.099455192
188	1546	131	100	0.1	1.133829106
188	1546	131	100	0.3	1.035320121
188	1546	131	100	1	1.044102102
188	1546	131	100	3	1.025163184
188	1546	131	100	10	1.028046157
188	1546	131	100	30	0.9508711754
188	1546	131	300	0	1.059093564
188	1546	131	300	0.003	1.10575338
188	1546	131	300	0.1	1.071290759
188	1546	131	300	0.3	1.050976884
188	1546	131	300	1	1.038070034
188	1546	131	300	3	0.958322553
188	1546	131	300	10	0.914146529
188	1546	131	300	30	0.8381247367
188	1546	131	1000	0	1.043170679
188	1546	131	1000	0.003	1.026759907
188	1546	131	1000	0.1	1.00227681
188	1546	131	1000	0.3	1.060246753
188	1546	131	1000	1	1.021526202
188	1546	131	1000	3	0.9181383384
188	1546	131	1000	10	0.8953850248
188	1546	131	1000	30	0.8381247367
188	123	131	0	0	1.118596161
188	123	131	0	0.003	1.156764376
188	123	131	0	0.1	1.101984313
188	123	131	0	0.3	1.143405501
188	123	131	0	1	1.07799906
188	123	131	0	3	1.063295623
188	123	131	0	10	1.049546391
188	123	131	0	30	1.006737268
188	123	131	1	0	1.097863881
188	123	131	1	0.003	1.113044421
188	123	131	1	0.1	1.122196118
188	123	131	1	0.3	1.100813243
188	123	131	1	1	1.093700076
188	123	131	1	3	1.054837894
188	123	131	1	10	1.059912531
188	123	131	1	30	1.07639426
188	123	131	3	0	1.057223407
188	123	131	3	0.003	1.069888315
188	123	131	3	0.1	1.077608704
188	123	131	3	0.3	1.081121914
188	123	131	3	1	1.064943796
188	123	131	3	3	1.027079192
188	123	131	3	10	1.01771063
188	123	131	3	30	1.004308382
188	123	131	10	0	1.06368598
188	123	131	10	0.003	1.034192359
188	123	131	10	0.1	1.105671016
188	123	131	10	0.3	1.052929483
188	123	131	10	1	1.058177612
188	123	131	10	3	1.072273828
188	123	131	10	10	1.138157372
188	123	131	10	30	1.089362779
188	123	131	30	0	1.061126974
188	123	131	30	0.003	1.015758846
188	123	131	30	0.1	0.9955036686
188	123	131	30	0.3	0.9863085987
188	123	131	30	1	1.048722305
188	123	131	30	3	0.9540824809
188	123	131	30	10	0.963060686
188	123	131	30	30	0.9361694437
188	123	131	100	0	1.062514909
188	123	131	100	0.003	1.001228901
188	123	131	100	0.1	1.172899122
188	123	131	100	0.3	1.042997072
188	123	131	100	1	0.9921639498
188	123	131	100	3	1.031633354
188	123	131	100	10	0.9519572053
188	123	131	100	30	0.9428488813
188	123	131	300	0	1.126967145
188	123	131	300	0.003	1.107969783
188	123	131	300	0.1	1.054143926
188	123	131	300	0.3	0.9546463296
188	123	131	300	1	0.9510463729
188	123	131	300	3	0.9681786966
188	123	131	300	10	1.005826436
188	123	131	300	30	0.9475765352
188	123	131	1000	0	1.033238154
188	123	131	1000	0.003	1.068413634
188	123	131	1000	0.1	1.072143709
188	123	131	1000	0.3	1.014631149
188	123	131	1000	1	0.9768966639
188	123	131	1000	3	0.9215527524
188	123	131	1000	10	0.8829941808
188	123	131	1000	30	0.8829941808
188	163	131	0	0	0.9657039311
188	163	131	0	0.003	1.01518435
188	163	131	0	0.1	0.9488850264
188	163	131	0	0.3	0.9398764839
188	163	131	0	1	0.9046411006
188	163	131	0	3	0.9261639732
188	163	131	0	10	0.8619503717
188	163	131	0	30	0.9168004142
188	163	131	1	0	1.048067749
188	163	131	1	0.003	1.075936541
188	163	131	1	0.1	1.126038238
188	163	131	1	0.3	1.070389409
188	163	131	1	1	0.9737805555
188	163	131	1	3	1.028763729
188	163	131	1	10	1.038659813
188	163	131	1	30	0.9323767612
188	163	131	3	0	1.072963278
188	163	131	3	0.003	1.069413113
188	163	131	3	0.1	1.05694316
188	163	131	3	0.3	1.104249103
188	163	131	3	1	0.9950371658
188	163	131	3	3	1.057298177
188	163	131	3	10	1.039414223
188	163	131	3	30	1.049754077
188	163	131	10	0	1.063865981
188	163	131	10	0.003	1.066395474
188	163	131	10	0.1	1.121733664
188	163	131	10	0.3	1.205251285
188	163	131	10	1	1.058363226
188	163	131	10	3	1.143922192
188	163	131	10	10	1.129854665
188	163	131	10	30	1.053925521
188	163	131	30	0	1.02889686
188	163	131	30	0.003	1.008749676
188	163	131	30	0.1	1.039059206
188	163	131	30	0.3	1.011589808
188	163	131	30	1	0.988203099
188	163	131	30	3	0.9980104286
188	163	131	30	10	0.9924632965
188	163	131	30	30	1.043275027
188	163	131	100	0	1.11183758
188	163	131	100	0.003	1.067815539
188	163	131	100	0.1	1.065685441
188	163	131	100	0.3	1.023615991
188	163	131	100	1	1.005643282
188	163	131	100	3	1.02814245
188	163	131	100	10	1.024370401
188	163	131	100	30	0.9574941755
188	163	131	300	0	1.093110462
188	163	131	300	0.003	1.080551755
188	163	131	300	0.1	1.107888022
188	163	131	300	0.3	1.083658149
188	163	131	300	1	1.020553974
188	163	131	300	3	1.011678562
188	163	131	300	10	1.010258496
188	163	131	300	30	0.9500388299
188	163	131	1000	0	1.051617914
188	163	131	1000	0.003	1.062667801
188	163	131	1000	0.1	1.057031915
188	163	131	1000	0.3	1.01261048
188	163	131	1000	1	1.045360748
188	163	131	1000	3	1.005465774
188	163	131	1000	10	1.015139973
188	163	131	1000	30	0.9500388299
188	2014	131	0	0	1.103589113
188	2014	131	0	0.003	1.029334586
188	2014	131	0	0.1	1.048852423
188	2014	131	0	0.3	1.120678064
188	2014	131	0	1	0.9680485777
188	2014	131	0	3	0.9972385875
188	2014	131	0	10	0.975248491
188	2014	131	0	30	0.9489644703
188	2014	131	1	0	1.093786822
188	2014	131	1	0.003	1.079300249
188	2014	131	1	0.1	1.054317418
188	2014	131	1	0.3	1.069194347
188	2014	131	1	1	1.019922652
188	2014	131	1	3	0.9814941989
188	2014	131	1	10	0.9776773774
188	2014	131	1	30	0.9441066975
188	2014	131	3	0	1.129265912
188	2014	131	3	0.003	1.083811038
188	2014	131	3	0.1	1.084548379
188	2014	131	3	0.3	1.029421332
188	2014	131	3	1	1.061994434
188	2014	131	3	3	1.037965808
188	2014	131	3	10	0.9932049011
188	2014	131	3	30	0.9866989554
188	2014	131	10	0	1.147352442
188	2014	131	10	0.003	1.181009867
188	2014	131	10	0.1	1.163313695
188	2014	131	10	0.3	1.10996494
188	2014	131	10	1	1.109791448
188	2014	131	10	3	1.057613764
188	2014	131	10	10	0.9675281021
188	2014	131	10	30	0.9654028265
188	2014	131	30	0	1.011378176
188	2014	131	30	0.003	1.099859038
188	2014	131	30	0.1	0.9809303502
188	2014	131	30	0.3	1.058958326
188	2014	131	30	1	0.9872628041
188	2014	131	30	3	0.9121408176
188	2014	131	30	10	0.9850507825
188	2014	131	30	30	0.9164781147
188	2014	131	100	0	1.020096143
188	2014	131	100	0.003	0.9492247081
188	2014	131	100	0.1	0.9673112372
188	2014	131	100	0.3	0.9702172263
188	2014	131	100	1	0.991947085
188	2014	131	100	3	0.8967434127
188	2014	131	100	10	0.9446271732
188	2014	131	100	30	0.9385983301
188	2014	131	300	0	0.9856580041
188	2014	131	300	0.003	0.9728196046
188	2014	131	300	0.1	1.011898652
188	2014	131	300	0.3	0.9924241877
188	2014	131	300	1	1.010076987
188	2014	131	300	3	0.9200780713
188	2014	131	300	10	0.9454946326
188	2014	131	300	30	0.826565945
188	2014	131	1000	0	0.9186467633
188	2014	131	1000	0.003	0.923634655
188	2014	131	1000	0.1	0.9019047963
188	2014	131	1000	0.3	0.8565366682
188	2014	131	1000	1	0.8472548524
188	2014	131	1000	3	0.8032746593
188	2014	131	1000	10	0.7844941627
188	2014	131	1000	30	0.7844941627
188	217	131	0	0	1.003601938
188	217	131	0	0.003	1.038926075
188	217	131	0	0.1	0.999075478
188	217	131	0	0.3	1.022506564
188	217	131	0	1	0.9919307718
188	217	131	0	3	0.9631300618
188	217	131	0	10	0.9722717355
188	217	131	0	30	0.9684109315
188	217	131	1	0	1.029695647
188	217	131	1	0.003	0.9684996857
188	217	131	1	0.1	1.085832625
188	217	131	1	0.3	1.058718243
188	217	131	1	1	0.9460448948
188	217	131	1	3	0.928338449
188	217	131	1	10	0.9527458304
188	217	131	1	30	0.9456898783
188	217	131	3	0	1.045227617
188	217	131	3	0.003	1.049931585
188	217	131	3	0.1	1.068348064
188	217	131	3	0.3	1.067859916
188	217	131	3	1	1.022639695
188	217	131	3	3	0.9976110351
188	217	131	3	10	0.9988979697
188	217	131	3	30	0.9889131319
188	217	131	10	0	1.05499057
188	217	131	10	0.003	1.087918346
188	217	131	10	0.1	1.086897674
188	217	131	10	0.3	1.053925521
188	217	131	10	1	1.025302319
188	217	131	10	3	1.065108539
188	217	131	10	10	1.009459709
188	217	131	10	30	1.053836766
188	217	131	30	0	1.004045708
188	217	131	30	0.003	1.070345032
188	217	131	30	0.1	1.118849155
188	217	131	30	0.3	1.06328908
188	217	131	30	1	1.005865168
188	217	131	30	3	1.004844495
188	217	131	30	10	0.9921526571
188	217	131	30	30	1.026544876
188	217	131	100	0	1.043718797
188	217	131	100	0.003	1.054946193
188	217	131	100	0.1	1.110417514
188	217	131	100	0.3	1.072341999
188	217	131	100	1	1.016737547
188	217	131	100	3	1.023260974
188	217	131	100	10	1.011545431
188	217	131	100	30	1.01216671
188	217	131	300	0	1.094841167
188	217	131	300	0.003	1.196331497
188	217	131	300	0.1	1.194689546
188	217	131	300	0.3	1.141037684
188	217	131	300	1	1.091379757
188	217	131	300	3	1.084190673
188	217	131	300	10	1.113878925
188	217	131	300	30	1.103361562
188	217	131	1000	0	0.9294478754
188	217	131	1000	0.003	0.9371694834
188	217	131	1000	0.1	0.9875374431
188	217	131	1000	0.3	0.8818756703
188	217	131	1000	1	0.8955881809
188	217	131	1000	3	0.7526496801
188	217	131	1000	10	0.7361414149
188	217	131	1000	30	0.7361414149
188	1125	131	0	0	1.065907326
188	1125	131	0	0.003	1.116541548
188	1125	131	0	0.1	1.108997448
188	1125	131	0	0.3	1.173743575
188	1125	131	0	1	1.121600533
188	1125	131	0	3	0.9275840391
188	1125	131	0	10	0.8694500943
188	1125	131	0	30	0.8967419844
188	1125	131	1	0	1.055079324
188	1125	131	1	0.003	1.004711364
188	1125	131	1	0.1	0.9535002404
188	1125	131	1	0.3	1.022240302
188	1125	131	1	1	0.9714285714
188	1125	131	1	3	0.9148922007
188	1125	131	1	10	0.9937946082
188	1125	131	1	30	1.021130875
188	1125	131	3	0	1.071232573
188	1125	131	3	0.003	1.024814171
188	1125	131	3	0.1	1.089649051
188	1125	131	3	0.3	1.075892164
188	1125	131	3	1	1.005909545
188	1125	131	3	3	1.026589253
188	1125	131	3	10	0.9962353463
188	1125	131	3	30	1.018068858
188	1125	131	10	0	1.127192042
188	1125	131	10	0.003	1.090669724
188	1125	131	10	0.1	1.05121852
188	1125	131	10	0.3	1.07172072
188	1125	131	10	1	0.9837653933
188	1125	131	10	3	0.9925076735
188	1125	131	10	10	1.014829333
188	1125	131	10	30	0.9489737806
188	1125	131	30	0	1.074516475
188	1125	131	30	0.003	1.04323065
188	1125	131	30	0.1	1.053836766
188	1125	131	30	0.3	0.9659701934
188	1125	131	30	1	0.9820346881
188	1125	131	30	3	1.084057542
188	1125	131	30	10	0.9414740579
188	1125	131	30	30	0.9733367849
188	1125	131	100	0	1.085033838
188	1125	131	100	0.003	1.06599608
188	1125	131	100	0.1	1.06524167
188	1125	131	100	0.3	1.019622055
188	1125	131	100	1	1.01065789
188	1125	131	100	3	1.030849451
188	1125	131	100	10	0.9740468178
188	1125	131	100	30	0.9933064606
188	1125	131	300	0	1.162249917
188	1125	131	300	0.003	1.133804223
188	1125	131	300	0.1	1.161406753
188	1125	131	300	0.3	1.138641322
188	1125	131	300	1	1.074427721
188	1125	131	300	3	1.121378647
188	1125	131	300	10	1.061735883
188	1125	131	300	30	1.071143819
188	1125	131	1000	0	1.122532451
188	1125	131	1000	0.003	1.153685145
188	1125	131	1000	0.1	1.028852483
188	1125	131	1000	0.3	1.060093931
188	1125	131	1000	1	1.099278873
188	1125	131	1000	3	1.065685441
188	1125	131	1000	10	0.9573166673
188	1125	131	1000	30	0.9573166673
188	808	332	0	0	0.9368125521
188	808	332	0	0.1	1.019652872
188	808	332	0	0.3	0.9635718236
188	808	332	0	1	0.9330318073
188	808	332	0	3	0.8222559844
188	808	332	0	10	0.3915031261
188	808	332	0	30	0.18482241
188	808	332	0	100	0.1528961205
188	808	332	1	0	1.040572993
188	808	332	1	0.1	1.058342493
188	808	332	1	0.3	1.029146742
188	808	332	1	1	1.066366074
188	808	332	1	3	0.8447724202
188	808	332	1	10	0.4213290018
188	808	332	1	30	0.2157825092
188	808	332	1	100	0.1216839717
188	808	332	3	0	1.019022747
188	808	332	3	0.1	1.081068971
188	808	332	3	0.3	1.099048513
188	808	332	3	1	1.03624614
188	808	332	3	3	0.8599374077
188	808	332	3	10	0.4176742818
188	808	332	3	30	0.2092292182
188	808	332	3	100	0.1094175553
188	808	332	10	0	1.192979017
188	808	332	10	0.1	1.07060891
188	808	332	10	0.3	1.124799586
188	808	332	10	1	1.136813952
188	808	332	10	3	0.8569548201
188	808	332	10	10	0.4364099728
188	808	332	10	30	0.2483389228
188	808	332	10	100	0.1432762254
188	808	332	30	0	0.9545820527
188	808	332	30	0.1	0.9401312058
188	808	332	30	0.3	0.9852060856
188	808	332	30	1	0.9493730265
188	808	332	30	3	0.7550427434
188	808	332	30	10	0.3739436669
188	808	332	30	30	0.1645744212
188	808	332	30	100	0.1364708848
188	808	332	100	0	0.3355901113
188	808	332	100	0.1	0.3720532945
188	808	332	100	0.3	0.38263938
188	808	332	100	1	0.3431095926
188	808	332	100	3	0.2206554691
188	808	332	100	10	0.1555846502
188	808	332	100	30	0.09597490706
188	808	332	100	100	0.07144207409
188	808	332	300	0	0.5215607475
188	808	332	300	0.1	0.5804983582
188	808	332	300	0.3	0.5479839528
188	808	332	300	1	0.5688620658
188	808	332	300	3	0.4819049353
188	808	332	300	10	0.2349802911
188	808	332	300	30	0.1071071001
188	808	332	300	100	0.07421462028
188	808	332	1000	0	0.4924070042
188	808	332	1000	0.1	0.5978057677
188	808	332	1000	0.3	0.5942350643
188	808	332	1000	1	0.5387001239
188	808	332	1000	3	0.4785022649
188	808	332	1000	10	0.2619075958
188	808	332	1000	30	0.106939067
188	808	332	1000	100	0.07421462028
188	24	332	0	0	0.9579007064
188	24	332	0	0.1	1.015872127
188	24	332	0	0.3	1.019778896
188	24	332	0	1	0.8983329716
188	24	332	0	3	0.7387015242
188	24	332	0	10	0.3985185081
188	24	332	0	30	0.2082630278
188	24	332	0	100	0.09492470017
188	24	332	1	0	1.04477382
188	24	332	1	0.1	1.083463442
188	24	332	1	0.3	1.059476717
188	24	332	1	1	1.015494052
188	24	332	1	3	0.8861505717
188	24	332	1	10	0.3971742433
188	24	332	1	30	0.2050283906
188	24	332	1	100	0.1004277843
188	24	332	3	0	1.081447045
188	24	332	3	0.1	1.093167354
188	24	332	3	0.3	1.09959462
188	24	332	3	1	0.9944899145
188	24	332	3	3	0.8036463183
188	24	332	3	10	0.4108269329
188	24	332	3	30	0.2381309118
188	24	332	3	100	0.1078632491
188	24	332	10	0	1.08522779
188	24	332	10	0.1	1.134419481
188	24	332	10	0.3	1.079430648
188	24	332	10	1	1.054393716
188	24	332	10	3	0.8738001386
188	24	332	10	10	0.4193126046
188	24	332	10	30	0.2349382828
188	24	332	10	100	0.1272290641
188	24	332	30	0	1.034355768
188	24	332	30	0.1	1.214193196
188	24	332	30	0.3	1.068592513
188	24	332	30	1	0.9755861905
188	24	332	30	3	0.9213114984
188	24	332	30	10	0.44086285
188	24	332	30	30	0.2189751381
188	24	332	30	100	0.1341184213
188	24	332	100	0	1.024945914
188	24	332	100	0.1	1.092327188
188	24	332	100	0.3	1.010032976
188	24	332	100	1	1.010369043
188	24	332	100	3	0.8635921276
188	24	332	100	10	0.4482983148
188	24	332	100	30	0.1984330913
188	24	332	100	100	0.1428981509
188	24	332	300	0	1.05355355
188	24	332	300	0.1	1.06182918
188	24	332	300	0.3	1.076658102
188	24	332	300	1	1.075775928
188	24	332	300	3	0.9353422624
188	24	332	300	10	0.4657737574
188	24	332	300	30	0.2435499793
188	24	332	300	100	0.1464268461
188	24	332	1000	0	0.987558549
188	24	332	1000	0.1	1.030743056
188	24	332	1000	0.3	1.057418311
188	24	332	1000	1	1.031331172
188	24	332	1000	3	0.9265205245
188	24	332	1000	10	0.4720329905
188	24	332	1000	30	0.2426678056
188	24	332	1000	100	0.1464268461
188	344	332	0	0	0.9557162761
188	344	332	0	0.1	0.9685288002
188	344	332	0	0.3	0.9364764859
188	344	332	0	1	0.930091228
188	344	332	0	3	0.7785673778
188	344	332	0	10	0.3625174159
188	344	332	0	30	0.1612137591
188	344	332	0	100	0.04661518319
188	344	332	1	0	1.004025793
188	344	332	1	0.1	1.063929594
188	344	332	1	0.3	0.9582787809
188	344	332	1	1	0.946096381
188	344	332	1	3	0.8426299981
188	344	332	1	10	0.4147337025
188	344	332	1	30	0.1935181231
188	344	332	1	100	0.09139600501
188	344	332	3	0	1.061073031
188	344	332	3	0.1	1.01822459
188	344	332	3	0.3	1.034355768
188	344	332	3	1	0.9810892746
188	344	332	3	3	0.8608195815
188	344	332	3	10	0.402005195
188	344	332	3	30	0.202339861
188	344	332	3	100	0.09059784778
188	344	332	10	0	1.013561672
188	344	332	10	0.1	0.9898269959
188	344	332	10	0.3	0.8979548971
188	344	332	10	1	0.9003913771
188	344	332	10	3	0.8062928397
188	344	332	10	10	0.414187595
188	344	332	10	30	0.1929300072
188	344	332	10	100	0.1292874696
188	344	332	30	0	0.8091494024
188	344	332	30	0.1	0.8154926521
188	344	332	30	0.3	0.7678132592
188	344	332	30	1	0.7590755379
188	344	332	30	3	0.6431747054
188	344	332	30	10	0.2868185032
188	344	332	30	30	0.1144165401
188	344	332	30	100	0.03749938738
188	344	332	100	0	0.4890883504
188	344	332	100	0.1	0.4138095205
188	344	332	100	0.3	0.4007029385
188	344	332	100	1	0.3683985745
188	344	332	100	3	0.2460284676
188	344	332	100	10	0.1534842364
188	344	332	100	30	0.08051586162
188	344	332	100	100	0.07459269476
188	344	332	300	0	0.1985171079
188	344	332	300	0.1	0.1959546031
188	344	332	300	0.3	0.2059525727
188	344	332	300	1	0.2170847657
188	344	332	300	3	0.2133880374
188	344	332	300	10	0.1878049976
188	344	332	300	30	0.2175468567
188	344	332	300	100	0.1228602035
188	344	332	1000	0	0.4462819175
